产品名称,挂钩标的,标的代码,结构,成立日,初始点位,到期日,期限,敲出阈值,敲出价格,敲入阈值,敲入价格,票息,状态,敲入日期,敲入点位,敲出日期,敲出点位,存续时长(日),存续时长(月),存续时长(年),实际损益,实际年化损益,标的资产实际损益,标的资产年化损益
产品1151,ZZ500,000905.SH,snowBall,2020-09-22,6358.652,2021-09-22,12个月,0.97,6167.89244,0.1,635.8652000000001,0.2,已敲出未曾敲入,,,2020-10-22,6317.1438,18,1,0.08333333333333333,0.016666666666666666,0.2,-0.0065278301124200855,-0.07833396134904103
产品1152,ZZ500,000905.SH,snowBall,2020-09-23,6392.0329,2021-09-23,12个月,0.97,6200.271913,0.1,639.20329,0.2,已敲出未曾敲入,,,2020-10-23,6213.2626,18,1,0.08333333333333333,0.016666666666666666,0.2,-0.02796767519766674,-0.3356121023720009
产品1153,ZZ500,000905.SH,snowBall,2020-09-24,6244.6389,2021-09-24,12个月,0.97,6057.299733,0.1,624.46389,0.2,已敲出未曾敲入,,,2020-10-23,6213.2626,17,1,0.08333333333333333,0.016666666666666666,0.2,-0.005024517910875548,-0.06029421493050657
产品1154,ZZ500,000905.SH,snowBall,2020-09-25,6236.8904,2021-09-24,12个月,0.97,6049.783688,0.1,623.6890400000001,0.2,已敲出未曾敲入,,,2020-10-23,6213.2626,16,1,0.08333333333333333,0.016666666666666666,0.2,-0.0037883942934127113,-0.045460731520952535
产品1155,ZZ500,000905.SH,snowBall,2020-09-28,6178.4693,2021-09-28,12个月,0.97,5993.115221,0.1,617.84693,0.2,已敲出未曾敲入,,,2020-10-28,6245.9986,18,1,0.08333333333333333,0.016666666666666666,0.2,0.010929778351411512,0.13115734021693815
产品1156,ZZ500,000905.SH,snowBall,2020-09-29,6228.7708,2021-09-29,12个月,0.97,6041.907676,0.1,622.8770800000001,0.2,已敲出未曾敲入,,,2020-10-29,6255.1933,18,1,0.08333333333333333,0.016666666666666666,0.2,0.004242008712216583,0.050904104546598994
产品1157,ZZ500,000905.SH,snowBall,2020-09-30,6192.5045,2021-09-30,12个月,0.97,6006.729365,0.1,619.25045,0.2,已敲出未曾敲入,,,2020-10-30,6111.4803,18,1,0.08333333333333333,0.016666666666666666,0.2,-0.013084237564946477,-0.15701085077935772
产品1158,ZZ500,000905.SH,snowBall,2020-10-09,6357.9711,2021-10-08,12个月,0.97,6167.231967,0.1,635.79711,0.2,已敲出未曾敲入,,,2020-11-09,6421.6506,23,1,0.08333333333333333,0.016666666666666666,0.2,0.010015695101224908,0.1201883412146989
产品1159,ZZ500,000905.SH,snowBall,2020-10-12,6541.176,2021-10-12,12个月,0.97,6344.9407200000005,0.1,654.1176,0.2,已敲出未曾敲入,,,2021-01-12,6543.2286,67,3,0.25,0.05000000000000001,0.20000000000000004,0.00031379678516518794,0.0012551871406607518
产品1160,ZZ500,000905.SH,snowBall,2020-10-13,6551.3987,2021-10-13,12个月,0.97,6354.856739,0.1,655.13987,0.2,已敲出未曾敲入,,,2021-01-13,6496.9131,67,3,0.25,0.05000000000000001,0.20000000000000004,-0.008316636262726607,-0.033266545050906426
产品1161,ZZ500,000905.SH,snowBall,2020-10-14,6508.3743,2021-10-14,12个月,0.97,6313.123071,0.1,650.83743,0.2,已敲出未曾敲入,,,2021-01-14,6439.8854,67,3,0.25,0.05000000000000001,0.20000000000000004,-0.010523196245796784,-0.04209278498318714
产品1162,ZZ500,000905.SH,snowBall,2020-10-15,6460.0408,2021-10-15,12个月,0.97,6266.239576,0.1,646.00408,0.2,已敲出未曾敲入,,,2020-11-13,6306.97,23,1,0.08333333333333333,0.016666666666666666,0.2,-0.023695020625875807,-0.2843402475105097
产品1163,ZZ500,000905.SH,snowBall,2020-10-16,6428.6822,2021-10-15,12个月,0.97,6235.821734,0.1,642.8682200000001,0.2,已敲出未曾敲入,,,2020-11-16,6387.371,23,1,0.08333333333333333,0.016666666666666666,0.2,-0.006426075938238185,-0.07711291125885822
产品1164,ZZ500,000905.SH,snowBall,2020-10-19,6358.3213,2021-10-19,12个月,0.97,6167.571660999999,0.1,635.83213,0.2,已敲出未曾敲入,,,2020-11-19,6360.5998,25,1,0.08333333333333333,0.016666666666666666,0.2,0.00035834930203981763,0.0043001916244778116
产品1165,ZZ500,000905.SH,snowBall,2020-10-20,6423.1128,2021-10-20,12个月,0.97,6230.419416,0.1,642.31128,0.2,已敲出未曾敲入,,,2020-11-20,6422.9854,25,1,0.08333333333333333,0.016666666666666666,0.2,-1.9834619750191962e-05,-0.00023801543700230354
产品1166,ZZ500,000905.SH,snowBall,2020-10-21,6350.0127,2021-10-21,12个月,0.97,6159.512319,0.1,635.0012700000001,0.2,已敲出未曾敲入,,,2020-11-20,6422.9854,24,1,0.08333333333333333,0.016666666666666666,0.2,0.011491740796045757,0.1379008895525491
产品1167,ZZ500,000905.SH,snowBall,2020-10-22,6317.1438,2021-10-22,12个月,0.97,6127.629486,0.1,631.71438,0.2,已敲出未曾敲入,,,2020-11-20,6422.9854,23,1,0.08333333333333333,0.016666666666666666,0.2,0.016754660547698697,0.20105592657238436
产品1168,ZZ500,000905.SH,snowBall,2020-10-23,6213.2626,2021-10-22,12个月,0.97,6026.864722,0.1,621.32626,0.2,已敲出未曾敲入,,,2020-11-23,6472.9301,23,1,0.08333333333333333,0.016666666666666666,0.2,0.04179245538406828,0.5015094646088194
产品1169,ZZ500,000905.SH,snowBall,2020-10-26,6214.3779,2021-10-26,12个月,0.97,6027.946563,0.1,621.4377900000001,0.2,已敲出未曾敲入,,,2020-11-26,6334.3042,25,1,0.08333333333333333,0.016666666666666666,0.2,0.019298198778674003,0.23157838534408803
产品1170,ZZ500,000905.SH,snowBall,2020-10-27,6221.3414,2021-10-27,12个月,0.97,6034.701158,0.1,622.1341400000001,0.2,已敲出未曾敲入,,,2020-11-27,6351.6119,25,1,0.08333333333333333,0.016666666666666666,0.2,0.020939294538634412,0.25127153446361294
产品1171,ZZ500,000905.SH,snowBall,2020-10-28,6245.9986,2021-10-28,12个月,0.97,6058.618641999999,0.1,624.59986,0.2,已敲出未曾敲入,,,2020-11-27,6351.6119,24,1,0.08333333333333333,0.016666666666666666,0.2,0.01690895351785704,0.20290744221428447
产品1172,ZZ500,000905.SH,snowBall,2020-10-29,6255.1933,2021-10-29,12个月,0.97,6067.537501,0.1,625.5193300000001,0.2,已敲出未曾敲入,,,2020-11-27,6351.6119,23,1,0.08333333333333333,0.016666666666666666,0.2,0.015414167936265155,0.18497001523518186
产品1173,ZZ500,000905.SH,snowBall,2020-10-30,6111.4803,2021-10-29,12个月,0.97,5928.135891,0.1,611.1480300000001,0.2,已敲出未曾敲入,,,2020-11-30,6320.9441,23,1,0.08333333333333333,0.016666666666666666,0.2,0.03427382397027445,0.41128588764329344
产品1174,ZZ500,000905.SH,snowBall,2020-11-02,6143.1157,2021-11-02,12个月,0.97,5958.822229,0.1,614.3115700000001,0.2,已敲出未曾敲入,,,2020-12-02,6434.9791,24,1,0.08333333333333333,0.016666666666666666,0.2,0.04751064675535899,0.5701277610643078
产品1175,ZZ500,000905.SH,snowBall,2020-11-03,6241.7676,2021-11-03,12个月,0.97,6054.514572,0.1,624.1767600000001,0.2,已敲出未曾敲入,,,2020-12-03,6440.8808,24,1,0.08333333333333333,0.016666666666666666,0.2,0.03190013034128336,0.38280156409540034
产品1176,ZZ500,000905.SH,snowBall,2020-11-04,6234.158,2021-11-04,12个月,0.97,6047.1332600000005,0.1,623.4158000000001,0.2,已敲出未曾敲入,,,2020-12-04,6464.7345,24,1,0.08333333333333333,0.016666666666666666,0.2,0.0369859891263582,0.4438318695162984
产品1177,ZZ500,000905.SH,snowBall,2020-11-05,6351.9789,2021-11-05,12个月,0.97,6161.419533,0.1,635.19789,0.2,已敲出未曾敲入,,,2020-12-04,6464.7345,23,1,0.08333333333333333,0.016666666666666666,0.2,0.017751255439466096,0.21301506527359315
产品1178,ZZ500,000905.SH,snowBall,2020-11-06,6301.2477,2021-11-05,12个月,0.97,6112.210269,0.1,630.12477,0.2,已敲出未曾敲入,,,2020-12-04,6464.7345,22,1,0.08333333333333333,0.016666666666666666,0.2,0.02594514733962927,0.31134176807555125
产品1179,ZZ500,000905.SH,snowBall,2020-11-09,6421.6506,2021-11-09,12个月,0.97,6229.001082,0.1,642.16506,0.2,已敲出未曾敲入,,,2020-12-09,6307.2207,24,1,0.08333333333333333,0.016666666666666666,0.2,-0.01781939054734616,-0.2138326865681539
产品1180,ZZ500,000905.SH,snowBall,2020-11-10,6373.0853,2021-11-10,12个月,0.97,6181.892741,0.1,637.30853,0.2,已敲出未曾敲入,,,2020-12-10,6320.0956,24,1,0.08333333333333333,0.016666666666666666,0.2,-0.008314607055392775,-0.0997752846647133
产品1181,ZZ500,000905.SH,snowBall,2020-11-11,6294.6055,2021-11-11,12个月,0.97,6105.767335,0.1,629.46055,0.2,已敲出未曾敲入,,,2020-12-11,6209.427,24,1,0.08333333333333333,0.016666666666666666,0.2,-0.013531983855064489,-0.16238380626077387
产品1182,ZZ500,000905.SH,snowBall,2020-11-12,6315.4938,2021-11-12,12个月,0.97,6126.028986,0.1,631.54938,0.2,已敲出未曾敲入,,,2020-12-11,6209.427,23,1,0.08333333333333333,0.016666666666666666,0.2,-0.016794696243704776,-0.20153635492445732
产品1183,ZZ500,000905.SH,snowBall,2020-11-13,6306.97,2021-11-12,12个月,0.97,6117.7609,0.1,630.6970000000001,0.2,已敲出未曾敲入,,,2020-12-11,6209.427,22,1,0.08333333333333333,0.016666666666666666,0.2,-0.015465905181093365,-0.18559086217312037
产品1184,ZZ500,000905.SH,snowBall,2020-11-16,6387.371,2021-11-16,12个月,0.97,6195.74987,0.1,638.7371,0.2,已敲出未曾敲入,,,2020-12-16,6235.4352,24,1,0.08333333333333333,0.016666666666666666,0.2,-0.02378690700759356,-0.28544288409112273
产品1185,ZZ500,000905.SH,snowBall,2020-11-17,6336.9406,2021-11-17,12个月,0.97,6146.832382,0.1,633.69406,0.2,已敲出未曾敲入,,,2020-12-17,6308.9013,24,1,0.08333333333333333,0.016666666666666666,0.2,-0.004424737703869197,-0.053096852446430365
产品1186,ZZ500,000905.SH,snowBall,2020-11-18,6341.0136,2021-11-18,12个月,0.97,6150.783192,0.1,634.1013600000001,0.2,已敲出未曾敲入,,,2020-12-18,6291.918,24,1,0.08333333333333333,0.016666666666666666,0.2,-0.007742547658311394,-0.09291057189973673
产品1187,ZZ500,000905.SH,snowBall,2020-11-19,6360.5998,2021-11-19,12个月,0.97,6169.781806,0.1,636.05998,0.2,已敲出未曾敲入,,,2020-12-18,6291.918,23,1,0.08333333333333333,0.016666666666666666,0.2,-0.010798006816904349,-0.12957608180285218
产品1188,ZZ500,000905.SH,snowBall,2020-11-20,6422.9854,2021-11-19,12个月,0.97,6230.295837999999,0.1,642.29854,0.2,已敲出未曾敲入,,,2020-12-18,6291.918,22,1,0.08333333333333333,0.016666666666666666,0.2,-0.02040599376109431,-0.24487192513313172
产品1189,ZZ500,000905.SH,snowBall,2020-11-23,6472.9301,2021-11-23,12个月,0.97,6278.742197,0.1,647.29301,0.2,已敲出未曾敲入,,,2020-12-23,6307.604,24,1,0.08333333333333333,0.016666666666666666,0.2,-0.025541153302427788,-0.30649383962913346
产品1190,ZZ500,000905.SH,snowBall,2020-11-24,6475.1881,2021-11-24,12个月,0.97,6280.932457,0.1,647.51881,0.2,已敲出未曾敲入,,,2021-01-22,6637.8052,44,2,0.16666666666666666,0.03333333333333333,0.2,0.02511388047553398,0.15068328285320387
产品1191,ZZ500,000905.SH,snowBall,2020-11-25,6350.3667,2021-11-25,12个月,0.97,6159.855699,0.1,635.03667,0.2,已敲出未曾敲入,,,2020-12-25,6278.4981,24,1,0.08333333333333333,0.016666666666666666,0.2,-0.011317236215666049,-0.1358068345879926
产品1192,ZZ500,000905.SH,snowBall,2020-11-26,6334.3042,2021-11-26,12个月,0.97,6144.275073999999,0.1,633.43042,0.2,已敲出未曾敲入,,,2020-12-25,6278.4981,23,1,0.08333333333333333,0.016666666666666666,0.2,-0.008810138925755995,-0.10572166710907194
产品1193,ZZ500,000905.SH,snowBall,2020-11-27,6351.6119,2021-11-26,12个月,0.97,6161.063542999999,0.1,635.16119,0.2,已敲出未曾敲入,,,2020-12-25,6278.4981,22,1,0.08333333333333333,0.016666666666666666,0.2,-0.01151106225492149,-0.13813274705905787
产品1194,ZZ500,000905.SH,snowBall,2020-11-30,6320.9441,2021-11-30,12个月,0.97,6131.315777,0.1,632.09441,0.2,已敲出未曾敲入,,,2020-12-30,6269.2484,24,1,0.08333333333333333,0.016666666666666666,0.2,-0.008178477642287518,-0.09814173170745022
产品1195,ZZ500,000905.SH,snowBall,2020-12-01,6426.6155,2021-12-01,12个月,0.97,6233.817035,0.1,642.66155,0.2,已敲出未曾敲入,,,2020-12-31,6367.1149,24,1,0.08333333333333333,0.016666666666666666,0.2,-0.009258465828553164,-0.11110158994263797
产品1196,ZZ500,000905.SH,snowBall,2020-12-02,6434.9791,2021-12-02,12个月,0.97,6241.929727,0.1,643.49791,0.2,已敲出未曾敲入,,,2020-12-31,6367.1149,23,1,0.08333333333333333,0.016666666666666666,0.2,-0.0105461414785325,-0.12655369774239
产品1197,ZZ500,000905.SH,snowBall,2020-12-03,6440.8808,2021-12-03,12个月,0.97,6247.6543759999995,0.1,644.08808,0.2,已敲出未曾敲入,,,2020-12-31,6367.1149,22,1,0.08333333333333333,0.016666666666666666,0.2,-0.01145276590121036,-0.13743319081452432
产品1198,ZZ500,000905.SH,snowBall,2020-12-04,6464.7345,2021-12-03,12个月,0.97,6270.7924649999995,0.1,646.47345,0.2,已敲出未曾敲入,,,2021-01-04,6482.7868,22,1,0.08333333333333333,0.016666666666666666,0.2,0.0027924271290646896,0.033509125548776275
产品1199,ZZ500,000905.SH,snowBall,2020-12-07,6424.6823,2021-12-07,12个月,0.97,6231.941831,0.1,642.4682300000001,0.2,已敲出未曾敲入,,,2021-01-07,6538.1162,24,1,0.08333333333333333,0.016666666666666666,0.2,0.017655954754369763,0.21187145705243715
产品1200,ZZ500,000905.SH,snowBall,2020-12-08,6423.6513,2021-12-08,12个月,0.97,6230.941761,0.1,642.3651300000001,0.2,已敲出未曾敲入,,,2021-01-08,6557.5964,24,1,0.08333333333333333,0.016666666666666666,0.2,0.020851863487670874,0.2502223618520505
产品1201,ZZ500,000905.SH,snowBall,2020-12-09,6307.2207,2021-12-09,12个月,0.97,6118.004078999999,0.1,630.72207,0.2,已敲出未曾敲入,,,2021-01-08,6557.5964,23,1,0.08333333333333333,0.016666666666666666,0.2,0.03969667654090503,0.47636011849086035
产品1202,ZZ500,000905.SH,snowBall,2020-12-10,6320.0956,2021-12-10,12个月,0.97,6130.492732,0.1,632.00956,0.2,已敲出未曾敲入,,,2021-01-08,6557.5964,22,1,0.08333333333333333,0.016666666666666666,0.2,0.0375786720694542,0.4509440648334504
产品1203,ZZ500,000905.SH,snowBall,2020-12-11,6209.427,2021-12-10,12个月,0.97,6023.144189999999,0.1,620.9427000000001,0.2,已敲出未曾敲入,,,2021-01-11,6455.3987,22,1,0.08333333333333333,0.016666666666666666,0.2,0.03961262448209801,0.47535149378517616
产品1204,ZZ500,000905.SH,snowBall,2020-12-14,6259.0175,2021-12-14,12个月,0.97,6071.246975,0.1,625.90175,0.2,已敲出未曾敲入,,,2021-01-14,6439.8854,24,1,0.08333333333333333,0.016666666666666666,0.2,0.0288971711614483,0.3467660539373796
产品1205,ZZ500,000905.SH,snowBall,2020-12-15,6265.5819,2021-12-15,12个月,0.97,6077.614443,0.1,626.5581900000001,0.2,已敲出未曾敲入,,,2021-01-15,6417.5011,24,1,0.08333333333333333,0.016666666666666666,0.2,0.024246622648089522,0.29095947177707426
产品1206,ZZ500,000905.SH,snowBall,2020-12-16,6235.4352,2021-12-16,12个月,0.97,6048.372144,0.1,623.5435200000001,0.2,已敲出未曾敲入,,,2021-01-15,6417.5011,23,1,0.08333333333333333,0.016666666666666666,0.2,0.029198587453847624,0.3503830494461715
产品1207,ZZ500,000905.SH,snowBall,2020-12-17,6308.9013,2021-12-17,12个月,0.97,6119.634261,0.1,630.8901300000001,0.2,已敲出未曾敲入,,,2021-01-15,6417.5011,22,1,0.08333333333333333,0.016666666666666666,0.2,0.01721374211386051,0.2065649053663261
产品1208,ZZ500,000905.SH,snowBall,2020-12-18,6291.918,2021-12-17,12个月,0.97,6103.160459999999,0.1,629.1918000000001,0.2,已敲出未曾敲入,,,2021-01-18,6514.4644,22,1,0.08333333333333333,0.016666666666666666,0.2,0.035370200310938626,0.4244424037312635
产品1209,ZZ500,000905.SH,snowBall,2020-12-21,6398.5987,2021-12-21,12个月,0.97,6206.6407389999995,0.1,639.85987,0.2,已敲出未曾敲入,,,2021-01-21,6622.4959,24,1,0.08333333333333333,0.016666666666666666,0.2,0.0349915990199543,0.4198991882394516
产品1210,ZZ500,000905.SH,snowBall,2020-12-22,6250.0606,2021-12-22,12个月,0.97,6062.558782,0.1,625.00606,0.2,已敲出未曾敲入,,,2021-01-22,6637.8052,24,1,0.08333333333333333,0.016666666666666666,0.2,0.06203853447436969,0.7444624136924363
产品1211,ZZ500,000905.SH,snowBall,2020-12-23,6307.604,2021-12-23,12个月,0.97,6118.3758800000005,0.1,630.7604000000001,0.2,已敲出未曾敲入,,,2021-01-22,6637.8052,23,1,0.08333333333333333,0.016666666666666666,0.2,0.052349703627557975,0.6281964435306957
产品1212,ZZ500,000905.SH,snowBall,2020-12-24,6205.2247,2021-12-24,12个月,0.97,6019.067959,0.1,620.52247,0.2,已敲出未曾敲入,,,2021-01-22,6637.8052,22,1,0.08333333333333333,0.016666666666666666,0.2,0.06971230227972236,0.8365476273566683
产品1213,ZZ500,000905.SH,snowBall,2020-12-25,6278.4981,2021-12-24,12个月,0.97,6090.1431569999995,0.1,627.84981,0.2,已敲出未曾敲入,,,2021-01-25,6645.3137,22,1,0.08333333333333333,0.016666666666666666,0.2,0.058424099865539425,0.7010891983864731
产品1214,ZZ500,000905.SH,snowBall,2020-12-28,6244.4818,2021-12-28,12个月,0.97,6057.147346,0.1,624.44818,0.2,已敲出未曾敲入,,,2021-01-28,6414.3811,24,1,0.08333333333333333,0.016666666666666666,0.2,0.02720791019040214,0.3264949222848257
产品1215,ZZ500,000905.SH,snowBall,2020-12-29,6199.8523,2021-12-29,12个月,0.97,6013.856731,0.1,619.98523,0.2,已敲出未曾敲入,,,2021-01-29,6346.1371,24,1,0.08333333333333333,0.016666666666666666,0.2,0.02359488467168802,0.28313861606025625
产品1216,ZZ500,000905.SH,snowBall,2020-12-30,6269.2484,2021-12-30,12个月,0.97,6081.170948,0.1,626.9248400000001,0.2,已敲出未曾敲入,,,2021-01-29,6346.1371,23,1,0.08333333333333333,0.016666666666666666,0.2,0.012264420723862024,0.1471730486863443
产品1217,ZZ500,000905.SH,snowBall,2020-12-31,6367.1149,2021-12-31,12个月,0.97,6176.101452999999,0.1,636.71149,0.2,已敲出未曾敲入,,,2021-01-29,6346.1371,22,1,0.08333333333333333,0.016666666666666666,0.2,-0.003294710450411298,-0.039536525404935574
产品1218,ZZ500,000905.SH,snowBall,2021-01-04,6482.7868,2022-01-04,12个月,0.97,6288.303196,0.1,648.27868,0.2,已敲出未曾敲入,,,2021-02-04,6328.7881,25,1,0.08333333333333333,0.016666666666666666,0.2,-0.023755015358518317,-0.2850601843022198
产品1219,ZZ500,000905.SH,snowBall,2021-01-05,6539.7315,2022-01-05,12个月,0.97,6343.539554999999,0.1,653.97315,0.2,已敲出未曾敲入,,,2021-03-05,6403.4964,40,2,0.16666666666666666,0.03333333333333333,0.2,-0.020831910300904588,-0.12499146180542753
产品1220,ZZ500,000905.SH,snowBall,2021-01-06,6528.1425,2022-01-06,12个月,0.97,6332.298225,0.1,652.81425,0.2,已敲出未曾敲入,,,2021-03-05,6403.4964,39,2,0.16666666666666666,0.03333333333333333,0.2,-0.019093654894941414,-0.11456192936964849
产品1221,ZZ500,000905.SH,snowBall,2021-01-07,6538.1162,2022-01-07,12个月,0.97,6341.972714,0.1,653.8116200000001,0.2,已敲出未曾敲入,,,2021-03-05,6403.4964,38,2,0.16666666666666666,0.03333333333333333,0.2,-0.020589998079263316,-0.1235399884755799
产品1222,ZZ500,000905.SH,snowBall,2021-01-08,6557.5964,2022-01-07,12个月,0.97,6360.8685080000005,0.1,655.7596400000001,0.2,已敲出未曾敲入,,,2021-05-07,6444.4429,78,4,0.3333333333333333,0.06666666666666667,0.2,-0.017255331541904617,-0.05176599462571385
产品1223,ZZ500,000905.SH,snowBall,2021-01-11,6455.3987,2022-01-11,12个月,0.97,6261.736739,0.1,645.5398700000001,0.2,已敲出未曾敲入,,,2021-02-10,6525.1658,24,1,0.08333333333333333,0.016666666666666666,0.2,0.010807558640800963,0.12969070368961155
产品1224,ZZ500,000905.SH,snowBall,2021-01-12,6543.2286,2022-01-12,12个月,0.97,6346.931742,0.1,654.3228600000001,0.2,已敲出未曾敲入,,,2021-02-10,6525.1658,23,1,0.08333333333333333,0.016666666666666666,0.2,-0.0027605332327836907,-0.03312639879340429
产品1225,ZZ500,000905.SH,snowBall,2021-01-13,6496.9131,2022-01-13,12个月,0.97,6302.005706999999,0.1,649.69131,0.2,已敲出未曾敲入,,,2021-02-10,6525.1658,22,1,0.08333333333333333,0.016666666666666666,0.2,0.004348634430711318,0.052183613168535814
产品1226,ZZ500,000905.SH,snowBall,2021-01-14,6439.8854,2022-01-14,12个月,0.97,6246.688838,0.1,643.9885400000001,0.2,已敲出未曾敲入,,,2021-02-10,6525.1658,21,1,0.08333333333333333,0.016666666666666666,0.2,0.01324253378794582,0.15891040545534985
产品1227,ZZ500,000905.SH,snowBall,2021-01-15,6417.5011,2022-01-14,12个月,0.97,6224.9760670000005,0.1,641.7501100000001,0.2,已敲出未曾敲入,,,2021-02-10,6525.1658,20,1,0.08333333333333333,0.016666666666666666,0.2,0.016776732613259515,0.20132079135911418
产品1228,ZZ500,000905.SH,snowBall,2021-01-18,6514.4644,2022-01-18,12个月,0.97,6319.030468,0.1,651.44644,0.2,已敲出未曾敲入,,,2021-02-18,6614.5443,20,1,0.08333333333333333,0.016666666666666666,0.2,0.015362721147113678,0.18435265376536414
产品1229,ZZ500,000905.SH,snowBall,2021-01-19,6476.3736,2022-01-19,12个月,0.97,6282.082391999999,0.1,647.6373600000001,0.2,已敲出未曾敲入,,,2021-02-19,6703.4821,20,1,0.08333333333333333,0.016666666666666666,0.2,0.03506723268713219,0.42080679224558626
产品1230,ZZ500,000905.SH,snowBall,2021-01-20,6535.4185,2022-01-20,12个月,0.97,6339.355944999999,0.1,653.5418500000001,0.2,已敲出未曾敲入,,,2021-02-19,6703.4821,19,1,0.08333333333333333,0.016666666666666666,0.2,0.025715812996520482,0.3085897559582458
产品1231,ZZ500,000905.SH,snowBall,2021-01-21,6622.4959,2022-01-21,12个月,0.97,6423.8210229999995,0.1,662.24959,0.2,已敲出未曾敲入,,,2021-02-19,6703.4821,18,1,0.08333333333333333,0.016666666666666666,0.2,0.0122289543433316,0.1467474521199792
产品1232,ZZ500,000905.SH,snowBall,2021-01-22,6637.8052,2022-01-21,12个月,0.97,6438.671044,0.1,663.78052,0.2,已敲出未曾敲入,,,2021-02-22,6657.056,18,1,0.08333333333333333,0.016666666666666666,0.2,0.0029001754977684424,0.03480210597322131
产品1233,ZZ500,000905.SH,snowBall,2021-01-25,6645.3137,2022-01-25,12个月,0.97,6445.954288999999,0.1,664.53137,0.2,已敲出未曾敲入,,,2021-02-25,6499.1528,20,1,0.08333333333333333,0.016666666666666666,0.2,-0.021994582437846355,-0.26393498925415626
产品1234,ZZ500,000905.SH,snowBall,2021-01-26,6532.961,2022-01-26,12个月,0.97,6336.97217,0.1,653.2961,0.2,已敲出未曾敲入,,,2021-02-26,6364.3529,20,1,0.08333333333333333,0.016666666666666666,0.2,-0.02580883308502846,-0.3097059970203415
产品1235,ZZ500,000905.SH,snowBall,2021-01-27,6557.1608,2022-01-27,12个月,0.97,6360.445975999999,0.1,655.71608,0.2,已敲出未曾敲入,,,2021-02-26,6364.3529,19,1,0.08333333333333333,0.016666666666666666,0.2,-0.029404174440864628,-0.35285009329037553
产品1236,ZZ500,000905.SH,snowBall,2021-01-28,6414.3811,2022-01-28,12个月,0.97,6221.949667,0.1,641.43811,0.2,已敲出未曾敲入,,,2021-02-26,6364.3529,18,1,0.08333333333333333,0.016666666666666666,0.2,-0.007799380676024925,-0.0935925681122991
产品1237,ZZ500,000905.SH,snowBall,2021-01-29,6346.1371,2022-01-28,12个月,0.97,6155.752987,0.1,634.6137100000001,0.2,已敲出未曾敲入,,,2021-02-26,6364.3529,17,1,0.08333333333333333,0.016666666666666666,0.2,0.002870376059161961,0.03444451270994353
产品1238,ZZ500,000905.SH,snowBall,2021-02-01,6393.278,2022-01-28,12个月,0.97,6201.47966,0.1,639.3278,0.2,已敲出未曾敲入,,,2021-03-01,6488.4388,17,1,0.08333333333333333,0.016666666666666666,0.2,0.01488450838521338,0.17861410062256056
产品1239,ZZ500,000905.SH,snowBall,2021-02-02,6454.7853,2022-01-28,12个月,0.97,6261.1417409999995,0.1,645.47853,0.2,已敲出未曾敲入,,,2021-03-02,6433.3282,17,1,0.08333333333333333,0.016666666666666666,0.2,-0.00332421591156562,-0.03989059093878744
产品1240,ZZ500,000905.SH,snowBall,2021-02-03,6399.3315,2022-01-28,12个月,0.97,6207.351555,0.1,639.9331500000001,0.2,已敲出未曾敲入,,,2021-03-03,6524.7513,17,1,0.08333333333333333,0.016666666666666666,0.2,0.019598890915402567,0.2351866909848308
产品1241,ZZ500,000905.SH,snowBall,2021-02-04,6328.7881,2022-01-28,12个月,0.97,6138.924456999999,0.1,632.87881,0.2,已敲出未曾敲入,,,2021-03-04,6401.9917,17,1,0.08333333333333333,0.016666666666666666,0.2,0.011566764259337337,0.13880117111204804
产品1242,ZZ500,000905.SH,snowBall,2021-02-05,6239.8709,2022-01-28,12个月,0.97,6052.674773,0.1,623.9870900000001,0.2,已敲出未曾敲入,,,2021-03-05,6403.4964,17,1,0.08333333333333333,0.016666666666666666,0.2,0.026222577778011402,0.3146709333361368
产品1243,ZZ500,000905.SH,snowBall,2021-02-08,6323.1622,2022-02-08,12个月,0.97,6133.467334,0.1,632.31622,0.2,已敲出未曾敲入,,,2021-03-08,6256.4092,17,1,0.08333333333333333,0.016666666666666666,0.2,-0.010556901418723674,-0.1266828170246841
产品1244,ZZ500,000905.SH,snowBall,2021-02-09,6457.8814,2022-02-09,12个月,0.97,6264.144958,0.1,645.7881400000001,0.2,已敲出未曾敲入,,,2021-04-09,6335.2393,39,2,0.16666666666666666,0.03333333333333333,0.2,-0.01899107345018758,-0.11394644070112547
产品1245,ZZ500,000905.SH,snowBall,2021-02-10,6525.1658,2022-02-10,12个月,0.97,6329.410825999999,0.1,652.51658,0.2,已敲出未曾敲入,,,2021-04-09,6335.2393,38,2,0.16666666666666666,0.03333333333333333,0.2,-0.029106769976634084,-0.1746406198598045
产品1246,ZZ500,000905.SH,snowBall,2021-02-18,6614.5443,2022-02-18,12个月,0.97,6416.107970999999,0.1,661.45443,0.2,已敲出未曾敲入,,,2021-05-18,6599.5985,61,3,0.25,0.05000000000000001,0.20000000000000004,-0.0022595358534373,-0.0090381434137492
产品1247,ZZ500,000905.SH,snowBall,2021-02-19,6703.4821,2022-02-18,12个月,0.97,6502.377637,0.1,670.3482100000001,0.2,已敲出未曾敲入,,,2021-05-19,6584.3869,61,3,0.25,0.05000000000000001,0.20000000000000004,-0.017766169615042293,-0.07106467846016917
