,000852.SH,000905.SH,000300.SH,NH0100.NHF,Bond
2019-07-05,5424.2503,5042.6599,3893.2025,1480.91,3.1705
2019-07-08,5244.2661,4870.7807,3802.7897,1490.38,3.1805
2019-07-09,5260.3435,4881.6235,3793.1297,1485.78,3.168
2019-07-10,5214.6441,4843.8649,3786.739,1489.11,3.1706
2019-07-11,5206.3985,4844.5474,3785.221,1496.24,3.168
2019-07-12,5219.1888,4861.5679,3808.7311,1491.69,3.1531
2019-07-15,5273.8148,4925.3243,3824.1878,1506.49,3.1782
2019-07-16,5285.229,4932.0458,3806.8449,1506.47,3.1732
2019-07-17,5289.4244,4929.085,3804.6384,1505.42,3.1757
2019-07-18,5194.6017,4844.1087,3768.4019,1504.41,3.1608
2019-07-19,5220.0273,4878.6903,3807.9551,1513.8,3.1559
2019-07-22,5073.3332,4776.5749,3781.6832,1493.49,3.1484
2019-07-23,5131.0973,4823.9182,3789.9135,1489.82,3.1484
2019-07-24,5194.829,4873.0271,3819.8325,1483.3,3.171
2019-07-25,5211.0858,4891.6432,3851.0665,1485.92,3.1635
2019-07-26,5216.6018,4898.1099,3858.5688,1490.86,3.1661
2019-07-29,5218.9831,4897.0183,3854.2704,1485.71,3.1836
2019-07-30,5239.7181,4922.9175,3870.3176,1494.32,3.1761
2019-07-31,5200.0945,4903.203,3835.3589,1493.66,3.1552
2019-08-01,5173.2289,4870.469,3803.4694,1480.58,3.1487
2019-08-02,5091.0633,4809.9198,3747.4379,1471.06,3.0914
2019-08-05,5032.6422,4751.9846,3675.6884,1461.19,3.0563
2019-08-06,4899.8161,4650.5627,3636.3289,1463.2,3.0613
2019-08-07,4885.4401,4626.3641,3621.431,1453.55,3.0514
2019-08-08,4923.3268,4656.1009,3669.2936,1458.65,3.0465
2019-08-09,4869.7924,4600.3526,3633.5296,1450.58,3.0216
2019-08-12,4952.2171,4685.045,3699.1047,1457.49,3.0391
2019-08-13,4928.4648,4658.3884,3665.7515,1458.09,3.0041
2019-08-14,4961.7505,4683.8403,3682.4015,1457.51,3.0105
2019-08-15,4985.4213,4706.5504,3694.0006,1456.2,3.0115
2019-08-16,5013.5824,4722.6625,3710.5386,1453.58,3.0217
2019-08-19,5173.1766,4875.0363,3791.0946,1457.55,3.0191
2019-08-20,5185.2652,4872.6061,3787.7324,1453.73,3.0317
2019-08-21,5186.6218,4882.7213,3781.7579,1444.69,3.0567
2019-08-22,5208.552,4887.9142,3793.5061,1447.89,3.0543
2019-08-23,5197.5481,4887.9024,3820.8638,1452.81,3.0644
2019-08-26,5168.6795,4855.4584,3765.9105,1444.45,3.0494
2019-08-27,5266.6579,4936.1238,3816.9459,1439.13,3.052
2019-08-28,5256.1774,4928.1935,3802.5844,1448.66,3.052
2019-08-29,5260.9496,4934.1838,3790.1867,1444.87,3.0321
2019-08-30,5182.9555,4886.494,3799.5863,1461.12,3.0573
2019-09-02,5317.5333,5008.2958,3848.3198,1471.87,3.0723
2019-09-03,5357.0603,5044.1805,3853.6106,1477.9,3.0624
2019-09-04,5394.7063,5093.2662,3886.0012,1486.78,3.0473
2019-09-05,5445.5743,5138.4051,3925.323,1485.76,3.0173
2019-09-06,5468.4591,5154.6378,3948.5075,1472.98,3.0173
2019-09-09,5602.2416,5263.4594,3972.9484,1492.0,3.025
2019-09-10,5614.5756,5245.305,3959.265,1489.62,3.0425
2019-09-11,5566.4083,5217.2913,3930.0999,1492.33,3.0525
2019-09-12,5592.9216,5242.6115,3972.3799,1499.34,3.0876
2019-09-16,5627.2352,5250.3398,3957.7154,1509.5,3.0926
2019-09-17,5492.2224,5140.4502,3891.2208,1513.61,3.1076
2019-09-18,5485.8788,5141.0381,3910.0837,1500.77,3.1278
2019-09-19,5550.4072,5191.6687,3924.3823,1484.72,3.1053
2019-09-20,5556.4776,5204.4848,3935.6511,1479.4,3.098
2019-09-23,5501.2148,5171.484,3890.6616,1492.54,3.1005
2019-09-24,5528.8929,5180.7418,3901.0758,1478.05,3.1205
2019-09-25,5421.6247,5087.0091,3870.9837,1479.46,3.1157
2019-09-26,5244.0766,4970.2403,3841.1388,1475.58,3.1381
2019-09-27,5291.4359,5005.6299,3852.6534,1465.41,3.1482
2019-09-29,,,,,3.1434
2019-09-30,5232.3865,4940.903,3814.5282,1470.27,3.1411
2019-10-08,5237.1816,4941.7607,3837.6791,1469.43,3.1063
2019-10-09,5285.1493,4982.9535,3843.2392,1470.71,3.1089
2019-10-10,5366.9254,5046.3594,3874.6391,1475.74,3.1289
2019-10-11,5370.6541,5055.5165,3911.7253,1473.01,3.1564
2019-10-12,,,,,3.1716
2019-10-14,5455.6064,5131.1312,3953.2411,1470.63,3.1641
2019-10-15,5375.5288,5061.0029,3936.2498,1464.63,3.1668
2019-10-16,5353.0154,5038.356,3922.6854,1450.27,3.1693
2019-10-17,5347.2673,5029.854,3925.2216,1446.92,3.1569
2019-10-18,5280.5324,4961.8072,3869.3777,1450.09,3.187
2019-10-21,5247.2982,4951.0354,3880.8398,1449.21,3.2196
2019-10-22,5312.4584,5005.5525,3895.8809,1449.92,3.2196
2019-10-23,5269.7225,4967.1949,3871.0848,1455.98,3.2122
2019-10-24,5259.4545,4958.2465,3870.6678,1464.35,3.2196
2019-10-25,5300.0943,4994.5684,3896.7923,1468.24,3.2372
2019-10-28,5425.7542,5084.4677,3926.585,1462.59,3.2924
2019-10-29,5366.7544,5007.7126,3910.226,1462.99,3.3029
2019-10-30,5313.4166,4947.8954,3891.2255,1466.37,3.3125
2019-10-31,5253.8811,4917.4174,3886.7519,1462.82,3.288
2019-11-01,5303.9905,4962.3495,3952.3872,1462.4,3.2757
2019-11-04,5337.0832,4987.8364,3978.1216,1463.67,3.2954
2019-11-05,5352.061,5025.3029,4002.8128,1473.01,3.2454
2019-11-06,5304.8381,4974.7343,3984.8816,1467.8,3.2555
2019-11-07,5340.1711,5007.0666,3991.8749,1462.67,3.2736
2019-11-08,5321.7779,4988.2938,3973.0107,1454.46,3.2765
2019-11-11,5183.5711,4876.1594,3902.9783,1443.03,3.2463
2019-11-12,5196.7152,4881.6144,3903.6888,1454.78,3.255
2019-11-13,5181.4922,4875.543,3899.9815,1450.0,3.237
2019-11-14,5216.6437,4912.1075,3905.857,1458.33,3.2555
2019-11-15,5152.5637,4868.4367,3877.0892,1455.47,3.2355
2019-11-18,5189.3522,4892.4609,3907.9291,1458.29,3.1993
2019-11-19,5286.1488,4975.1128,3947.0392,1465.11,3.1743
2019-11-20,5259.4697,4946.2757,3907.8641,1469.6,3.1747
2019-11-21,5250.665,4945.7188,3889.598,1471.35,3.1749
2019-11-22,5181.1093,4904.0828,3849.9948,1475.48,3.1747
2019-11-25,5151.3684,4901.5021,3878.2061,1491.98,3.1875
2019-11-26,5147.7282,4882.1624,3891.6533,1477.74,3.1675
2019-11-27,5145.967,4904.2568,3875.6186,1473.49,3.17
2019-11-28,5131.1284,4889.2595,3862.3029,1473.82,3.165
2019-11-29,5126.6146,4894.9416,3828.6706,1473.25,3.165
2019-12-02,5137.7835,4905.4209,3836.0589,1475.79,3.2062
2019-12-03,5171.3562,4926.4548,3851.0873,1475.71,3.1746
2019-12-04,5179.6944,4920.6682,3849.819,1477.49,3.1751
2019-12-05,5238.1302,4967.6021,3879.3638,1482.87,3.1776
2019-12-06,5275.5098,5010.5104,3902.3853,1488.08,3.1751
2019-12-09,5294.2815,5024.604,3895.4468,1508.19,3.1903
2019-12-10,5326.3609,5049.0514,3900.3843,1508.51,3.1776
2019-12-11,5304.8817,5027.2784,3902.7492,1513.75,3.1702
2019-12-12,5304.4232,5012.0011,3891.0242,1514.02,3.1652
2019-12-13,5375.9765,5073.6858,3968.2211,1513.95,3.1828
2019-12-16,5476.9884,5166.0391,3987.5464,1514.37,3.1854
2019-12-17,5545.6182,5236.0624,4041.7996,1515.78,3.2133
2019-12-18,5543.787,5235.1248,4032.7826,1509.76,3.2139
2019-12-19,5568.113,5241.7376,4027.1495,1517.47,3.2139
2019-12-20,5501.1575,5184.6752,4017.2527,1516.8,3.1808
2019-12-23,5377.0867,5084.3505,3967.0962,1518.04,3.1661
2019-12-24,5471.7354,5162.0702,3992.9581,1519.78,3.1535
2019-12-25,5504.4168,5183.0986,3990.8671,1519.46,3.1463
2019-12-26,5543.6643,5219.1404,4025.9879,1525.04,3.1137
2019-12-27,5498.9254,5179.1929,4022.0278,1530.01,3.1292
2019-12-30,5529.9961,5241.9383,4081.6334,1532.05,3.1322
2019-12-31,5567.033,5267.6622,4096.5821,1531.48,3.1365
2020-01-02,5676.5579,5366.1375,4152.2408,1528.05,3.1485
2020-01-03,5706.0438,5380.6372,4144.9649,1531.71,3.1428
2020-01-06,5764.7334,5434.8503,4129.2954,1542.92,3.1352
2020-01-07,5852.3609,5499.8395,4160.2274,1541.67,3.1379
2020-01-08,5772.4742,5423.7966,4112.3172,1552.41,3.1337
2020-01-09,5864.1821,5497.5429,4164.3697,1526.61,3.1184
2020-01-10,5851.8928,5480.2279,4163.1849,1530.17,3.0819
2020-01-13,5926.7222,5559.6272,4203.9883,1526.41,3.084
2020-01-14,5914.1131,5542.3316,4189.8862,1522.76,3.0994
2020-01-15,5913.518,5530.0266,4166.7344,1518.46,3.0897
2020-01-16,5902.1318,5527.6676,4149.0434,1519.08,3.0918
2020-01-17,5879.4121,5510.0453,4154.853,1523.32,3.0832
2020-01-19,,,,,3.078
2020-01-20,5954.8668,5587.5359,4185.8304,1522.7,3.0776
2020-01-21,5901.8587,5523.9419,4114.3085,1510.37,3.0337
2020-01-22,5919.587,5575.5126,4131.9311,1506.86,3.0282
2020-01-23,5699.0083,5377.7411,4003.9013,1486.56,2.9932
2020-02-03,5200.1624,4910.9011,3688.3578,1404.88,2.8231
2020-02-04,5212.1,4996.4743,3785.6376,1408.59,2.8551
2020-02-05,5348.3408,5123.9619,3828.5272,1408.03,2.844
2020-02-06,5515.6411,5282.8922,3899.7751,1419.91,2.8392
2020-02-07,5583.5955,5327.0369,3899.8693,1418.41,2.8024
2020-02-10,5661.5621,5388.4349,3916.0052,1412.43,2.7872
2020-02-11,5623.2586,5361.2768,3952.4643,1426.08,2.834
2020-02-12,5754.2577,5459.9461,3984.4325,1429.66,2.8333
2020-02-13,5707.5326,5412.8418,3959.9188,1432.52,2.8201
2020-02-14,5727.8291,5420.8025,3987.7342,1433.19,2.8631
2020-02-17,5936.4827,5594.4366,4077.4241,1445.75,2.8928
2020-02-18,6072.1933,5660.8142,4057.5108,1437.57,2.8664
2020-02-19,6018.0505,5603.2626,4051.3107,1443.74,2.8776
2020-02-20,6134.388,5706.7127,4144.6561,1462.57,2.8857
2020-02-21,6243.4783,5784.0321,4149.4903,1462.69,2.847
2020-02-24,6380.4145,5865.4665,4132.8388,1451.56,2.812
2020-02-25,6407.1434,5897.7219,4123.8543,1450.87,2.822
2020-02-26,6221.835,5743.3929,4073.0152,1427.63,2.7973
2020-02-27,6232.089,5753.7277,4084.8759,1411.13,2.7702
2020-02-28,5870.9664,5451.2897,3940.0488,1373.22,2.7376
2020-03-02,6113.4111,5656.4193,4069.6662,1406.76,2.7428
2020-03-03,6195.8915,5710.0235,4091.3615,1409.38,2.7478
2020-03-04,6226.533,5716.5112,4115.0524,1416.75,2.673
2020-03-05,6315.8349,5801.1199,4206.7251,1419.18,2.6829
2020-03-06,6296.7385,5763.8602,4138.5072,1402.33,2.628
2020-03-09,6049.6211,5525.8167,3997.1325,1368.64,2.5205
2020-03-10,6206.408,5675.1113,4082.7315,1375.18,2.613
2020-03-11,6122.9093,5589.5311,4028.4289,1356.01,2.6079
2020-03-12,5999.6395,5493.8838,3950.9111,1339.92,2.6379
2020-03-13,5945.4645,5457.2006,3895.3128,1345.65,2.6759
2020-03-16,5657.7747,5200.1142,3727.8398,1321.69,2.6758
2020-03-17,5642.9188,5212.0619,3709.6822,1316.73,2.7135
2020-03-18,5556.1082,5119.4716,3636.2565,1287.37,2.7136
2020-03-19,5617.1948,5157.8235,3589.0926,1266.42,2.7299
2020-03-20,5670.471,5219.2809,3653.2239,1285.55,2.6815
2020-03-23,5416.5708,4998.9095,3530.3058,1260.43,2.6315
2020-03-24,5517.2552,5096.0408,3625.1146,1281.42,2.6289
2020-03-25,5646.6252,5217.4237,3722.5181,1299.18,2.6289
2020-03-26,5595.4333,5166.1091,3698.0472,1286.23,2.594
2020-03-27,5553.6122,5137.3371,3710.0605,1286.49,2.609
2020-03-30,5415.4107,5027.4856,3674.1108,1263.65,2.6142
2020-03-31,5427.1324,5041.4534,3686.1551,1278.25,2.5899
2020-04-01,5403.303,5019.2187,3675.0758,1260.53,2.555
2020-04-02,5538.604,5147.2019,3734.5306,1293.29,2.5854
2020-04-03,5507.1187,5107.0393,3713.2183,1287.34,2.5965
2020-04-07,5695.1689,5267.073,3798.0214,1310.64,2.5112
2020-04-08,5718.1282,5271.7961,3780.3445,1319.74,2.4824
2020-04-09,5789.2646,5322.4614,3792.8105,1334.85,2.5226
2020-04-10,5637.5316,5208.5102,3769.1782,1342.67,2.5403
2020-04-13,5578.856,5169.1757,3753.2566,1337.21,2.5658
2020-04-14,5692.0009,5288.593,3825.6991,1336.4,2.5591
2020-04-15,5657.9482,5268.7497,3797.3623,1328.91,2.5455
2020-04-16,5700.9604,5316.9707,3802.3806,1317.17,2.5276
2020-04-17,5710.0533,5318.4547,3839.4871,1321.06,2.559
2020-04-20,5803.4021,5381.7857,3853.4551,1315.84,2.592
2020-04-21,5773.0079,5343.8806,3808.0474,1286.15,2.5791
2020-04-22,5826.5596,5387.6233,3839.3834,1278.77,2.5567
2020-04-23,5789.4817,5357.7904,3829.7525,1301.75,2.5227
2020-04-24,5675.5096,5273.5474,3796.9721,1309.07,2.51
2020-04-26,,,,,2.5205
2020-04-27,5645.6565,5265.7248,3822.769,1304.67,2.5345
2020-04-28,5561.1976,5227.846,3849.1465,1289.38,2.5254
2020-04-29,5547.6279,5226.8116,3867.032,1301.66,2.5009
2020-04-30,5678.1658,5353.8595,3912.5772,1319.27,2.538
2020-05-06,5802.4187,5451.3159,3936.2539,1335.55,2.5809
2020-05-07,5795.872,5445.7519,3924.8946,1342.29,2.6298
2020-05-08,5862.7665,5507.6965,3963.6217,1350.01,2.6207
2020-05-09,,,,,2.64
2020-05-11,5851.8037,5496.192,3960.1803,1345.8,2.6698
2020-05-12,5869.5065,5512.464,3960.2378,1340.92,2.6603
2020-05-13,5917.0268,5536.2802,3968.2529,1340.33,2.7076
2020-05-14,5863.2364,5487.107,3925.2177,1335.63,2.6989
2020-05-15,5889.9767,5507.9336,3912.8159,1354.98,2.682
2020-05-18,5860.0427,5478.8218,3922.9117,1374.03,2.7253
2020-05-19,5936.5992,5547.8759,3956.2495,1384.35,2.7272
2020-05-20,5865.8412,5489.7024,3935.222,1387.84,2.69
2020-05-21,5791.6402,5426.1745,3913.7949,1398.33,2.685
2020-05-22,5683.9962,5328.2268,3824.064,1373.49,2.6176
2020-05-25,5671.9722,5316.6036,3829.3245,1386.37,2.6852
2020-05-26,5808.5486,5420.2126,3872.7701,1385.81,2.7402
2020-05-27,5772.0836,5369.4992,3845.6135,1383.78,2.7527
2020-05-28,5758.9271,5361.167,3856.6324,1386.1,2.7201
2020-05-29,5816.4003,5406.3403,3867.0232,1399.54,2.7053
2020-06-01,5993.7853,5569.48,3971.3402,1414.31,2.7253
2020-06-02,6002.8363,5566.4438,3983.5677,1419.12,2.7852
2020-06-03,5994.6378,5572.3125,3983.6477,1434.3,2.7901
2020-06-04,6006.7648,5576.7535,3982.1851,1417.94,2.8301
2020-06-05,6015.3274,5585.4231,4001.2509,1429.49,2.8475
2020-06-08,6001.4315,5575.3036,4021.9549,1446.1,2.8101
2020-06-09,6042.3353,5610.3774,4047.0293,1440.68,2.8031
2020-06-10,6049.322,5615.2417,4039.7051,1433.44,2.8201
2020-06-11,6027.4085,5589.1019,3995.8846,1427.0,2.7701
2020-06-12,6031.1709,5591.4871,4003.0829,1416.36,2.7451
2020-06-15,6028.9556,5590.6435,3954.9883,1397.27,2.7878
2020-06-16,6151.6855,5695.3007,4014.5702,1426.59,2.8402
2020-06-17,6178.1413,5735.4183,4017.5941,1425.96,2.8802
2020-06-18,6149.2892,5734.403,4044.3842,1428.5,2.8527
2020-06-19,6187.1082,5787.1482,4098.7095,1442.11,2.8752
2020-06-22,6228.0162,5784.0269,4102.0459,1431.88,2.9153
2020-06-23,6238.8971,5804.343,4121.7944,1433.68,2.9127
2020-06-24,6227.5693,5789.0893,4138.9895,1436.06,2.8614
2020-06-28,,,,,2.8404
2020-06-29,6211.3813,5762.4378,4109.7164,1406.08,2.8504
2020-06-30,6319.5558,5864.4164,4163.9637,1418.87,2.823
2020-07-01,6339.3685,5881.8875,4247.7835,1421.6,2.8456
2020-07-02,6413.952,5975.2794,4335.8445,1429.62,2.8584
2020-07-03,6478.3539,6051.5099,4419.5955,1436.09,2.8974
2020-07-06,6725.9962,6299.8551,4670.0949,1442.77,2.9959
2020-07-07,6817.865,6380.0276,4698.1264,1439.9,3.0158
2020-07-08,6973.9967,6535.4151,4774.0042,1456.59,3.0632
2020-07-09,7182.1769,6693.7452,4840.7712,1464.89,3.0809
2020-07-10,7150.4243,6676.4373,4753.1333,1444.71,3.0305
2020-07-13,7403.0857,6899.5175,4852.9612,1471.54,3.0557
2020-07-14,7344.9876,6807.727,4806.6902,1469.2,3.0057
2020-07-15,7131.4636,6638.8384,4744.4687,1473.18,2.9559
2020-07-16,6758.1403,6319.9981,4516.2532,1456.14,2.9459
2020-07-17,6772.5322,6344.5912,4544.7007,1460.99,2.9507
2020-07-20,7003.6672,6526.8325,4680.3046,1452.32,2.9311
2020-07-21,7058.7908,6563.3239,4691.0425,1470.66,2.9011
2020-07-22,7125.5686,6620.6893,4714.4454,1480.06,2.8861
2020-07-23,7119.6711,6620.0859,4712.4357,1486.41,2.9064
2020-07-24,6784.6347,6283.9831,4505.5906,1472.8,2.8612
2020-07-27,6786.529,6298.7351,4528.45,1475.52,2.8791
2020-07-28,6857.9427,6359.6637,4568.2576,1470.02,2.9214
2020-07-29,7060.5347,6530.2712,4679.008,1480.82,2.9415
2020-07-30,7048.9813,6511.436,4656.1506,1478.26,2.9364
2020-07-31,7141.592,6579.6696,4695.0462,1478.54,2.9664
2020-08-03,7373.3412,6739.8085,4771.3108,1476.93,2.9466
2020-08-04,7326.1893,6697.7071,4775.8024,1485.51,2.9365
2020-08-05,7427.1891,6772.8422,4777.1089,1489.18,2.9592
2020-08-06,7432.7659,6770.3016,4762.7642,1502.5,2.9816
2020-08-07,7339.8113,6688.8822,4707.9262,1502.06,2.9918
2020-08-10,7358.862,6725.2956,4724.8697,1500.73,2.9543
2020-08-11,7213.4452,6600.8472,4681.7837,1496.46,2.9544
2020-08-12,7092.355,6528.3999,4647.6446,1489.01,2.962
2020-08-13,7113.9297,6552.6567,4635.7126,1490.67,2.9555
2020-08-14,7183.9582,6623.5633,4704.6288,1493.21,2.9369
2020-08-17,7339.6933,6744.5468,4815.2261,1498.47,2.9421
2020-08-18,7410.2411,6789.3979,4812.7564,1504.0,2.9771
2020-08-19,7256.1312,6666.274,4740.6784,1507.13,2.9921
2020-08-20,7151.261,6593.785,4679.1544,1495.6,2.9973
2020-08-21,7194.274,6643.9444,4718.8431,1491.49,2.9823
2020-08-24,7253.6399,6688.9647,4755.8491,1493.06,2.9998
2020-08-25,7213.6824,6652.5478,4761.9507,1493.68,3.0424
2020-08-26,7037.9776,6525.8786,4706.1302,1501.54,3.0511
2020-08-27,7113.8036,6578.7912,4731.3451,1501.58,3.0599
2020-08-28,7204.7816,6691.2096,4844.2652,1508.91,3.0672
2020-08-31,7224.0458,6668.4331,4816.2153,1523.53,3.0177
2020-09-01,7258.8872,6710.4599,4842.1223,1529.53,3.0478
2020-09-02,7272.6243,6717.5579,4843.887,1525.93,3.1027
2020-09-03,7189.8606,6662.2515,4817.0952,1513.52,3.1051
2020-09-04,7182.1053,6618.5762,4770.219,1508.4,3.1228
2020-09-07,7057.1942,6478.8124,4669.3677,1498.77,3.1454
2020-09-08,7103.0863,6525.098,4694.3894,1499.36,3.123
2020-09-09,6877.602,6349.2234,4584.5887,1456.05,3.0805
2020-09-10,6633.8901,6235.5687,4581.9775,1456.62,3.0833
2020-09-11,6742.0594,6311.967,4627.2826,1459.49,3.1346
2020-09-14,6848.3586,6351.2422,4651.0507,1473.15,3.1532
2020-09-15,6881.5858,6387.8805,4688.4826,1467.44,3.1083
2020-09-16,6812.9115,6353.836,4657.3584,1465.75,3.126
2020-09-17,6825.1524,6367.0206,4632.7142,1458.94,3.1334
2020-09-18,6929.7672,6469.4692,4737.0887,1481.95,3.1162
2020-09-21,6927.1898,6445.9649,4691.4281,1468.19,3.0999
2020-09-22,6815.777,6358.652,4635.7608,1443.52,3.0863
2020-09-23,6862.9655,6392.0329,4652.3273,1431.89,3.089
2020-09-24,6675.1518,6244.6389,4563.0657,1424.28,3.084
2020-09-25,6634.3886,6236.8904,4570.0216,1431.6,3.1295
2020-09-27,,,,,3.1324
2020-09-28,6550.3689,6178.4693,4581.9085,1426.63,3.1092
2020-09-29,6621.0317,6228.7708,4591.7993,1435.54,3.1292
2020-09-30,6617.1587,6192.5045,4587.3953,1427.01,3.1482
2020-10-09,6822.3647,6357.9711,4681.1412,1470.47,3.1873
2020-10-10,,,,,3.1898
2020-10-12,7036.2753,6541.176,4823.1578,1480.53,3.1861
2020-10-13,7053.8711,6551.3987,4839.201,1474.8,3.195
2020-10-14,6988.6091,6508.3743,4807.1021,1470.55,3.215
2020-10-15,6926.8462,6460.0408,4798.7361,1472.29,3.23
2020-10-16,6906.3883,6428.6822,4791.676,1476.46,3.2202
2020-10-19,6858.3558,6358.3213,4755.4879,1474.9,3.2005
2020-10-20,6923.3842,6423.1128,4793.4672,1481.54,3.1955
2020-10-21,6815.0928,6350.0127,4792.8284,1490.37,3.1855
2020-10-22,6771.8073,6317.1438,4777.9845,1484.41,3.1707
2020-10-23,6641.3292,6213.2626,4718.4881,1470.9,3.1957
2020-10-26,6648.521,6214.3779,4691.2359,1457.54,3.1934
2020-10-27,6682.5376,6221.3414,4699.2792,1463.79,3.1609
2020-10-28,6685.429,6245.9986,4737.2718,1473.11,3.181
2020-10-29,6674.7417,6255.1933,4772.9198,1443.82,3.186
2020-10-30,6511.1579,6111.4803,4695.3338,1423.75,3.181
2020-11-02,6513.7878,6143.1157,4720.8313,1422.97,3.1785
2020-11-03,6647.575,6241.7676,4777.5608,1437.33,3.1762
2020-11-04,6632.6822,6234.158,4813.6564,1452.29,3.1687
2020-11-05,6754.9495,6351.9789,4885.1118,1445.65,3.1912
2020-11-06,6688.6623,6301.2477,4885.7178,1446.32,3.2063
2020-11-09,6851.9834,6421.6506,4981.3497,1464.1,3.2363
2020-11-10,6779.4907,6373.0853,4953.8756,1470.88,3.2241
2020-11-11,6663.7308,6294.6055,4904.8981,1492.98,3.2391
2020-11-12,6676.4219,6315.4938,4908.463,1485.79,3.2614
2020-11-13,6686.3913,6306.97,4856.8513,1482.29,3.2715
2020-11-16,6747.8105,6387.371,4904.1716,1497.37,3.2741
2020-11-17,6681.7234,6336.9406,4894.786,1495.42,3.2866
2020-11-18,6682.1248,6341.0136,4891.6716,1494.29,3.324
2020-11-19,6718.4582,6360.5998,4927.9891,1503.7,3.3487
2020-11-20,6766.0605,6422.9854,4943.2882,1511.81,3.31
2020-11-23,6807.7175,6472.9301,5005.0273,1516.49,3.265
2020-11-24,6807.9974,6475.1881,4974.2855,1533.15,3.29
2020-11-25,6691.8739,6350.3667,4910.7,1536.92,3.2675
2020-11-26,6643.1846,6334.3042,4919.5912,1540.41,3.285
2020-11-27,6641.7734,6351.6119,4980.765,1550.15,3.3
2020-11-30,6622.3592,6320.9441,4960.2519,1541.45,3.25
2020-12-01,6713.2303,6426.6155,5067.0983,1545.79,3.2725
2020-12-02,6735.712,6434.9791,5067.1447,1548.86,3.2925
2020-12-03,6711.8429,6440.8808,5057.0603,1548.2,3.2851
2020-12-04,6746.6295,6464.7345,5065.9163,1567.09,3.2651
2020-12-07,6733.002,6424.6823,5022.2351,1577.14,3.2701
2020-12-08,6734.372,6423.6513,5009.8786,1562.86,3.2551
2020-12-09,6602.5166,6307.2207,4942.6986,1569.52,3.2726
2020-12-10,6605.1915,6320.0956,4940.5249,1578.75,3.2601
2020-12-11,6498.2391,6209.427,4889.6292,1597.71,3.2951
2020-12-14,6576.8161,6259.0175,4934.8352,1600.16,3.2851
2020-12-15,6596.503,6265.5819,4945.1,1606.75,3.2777
2020-12-16,6543.3624,6235.4352,4953.867,1616.15,3.2752
2020-12-17,6597.8596,6308.9013,5017.4784,1644.69,3.2802
2020-12-18,6573.4036,6291.918,4999.9678,1668.02,3.2902
2020-12-21,6691.5884,6398.5987,5046.8396,1692.13,3.2652
2020-12-22,6549.9694,6250.0606,4964.7727,1633.7,3.2278
2020-12-23,6601.2429,6307.604,5007.1235,1621.17,3.2153
2020-12-24,6496.3259,6205.2247,5000.0154,1648.43,3.2303
2020-12-25,6561.2749,6278.4981,5042.0137,1667.72,3.1878
2020-12-28,6519.4714,6244.4818,5064.4147,1650.09,3.1629
2020-12-29,6477.2617,6199.8523,5042.9361,1634.98,3.1554
2020-12-30,6526.8785,6269.2484,5113.7105,1638.34,3.1204
2020-12-31,6646.4735,6367.1149,5211.2885,1644.97,3.1429
2021-01-04,6798.7644,6482.7868,5267.7181,1682.7,3.178
2021-01-05,6807.4471,6539.7315,5368.5049,1679.56,3.1305
2021-01-06,6724.9502,6528.1425,5417.6677,1697.26,3.1256
2021-01-07,6616.5524,6538.1162,5513.6568,1725.45,3.1256
2021-01-08,6585.3587,6557.5964,5495.4306,1724.16,3.1456
2021-01-11,6475.9548,6455.3987,5441.1583,1675.98,3.1632
2021-01-12,6564.7354,6543.2286,5596.3525,1689.61,3.1457
2021-01-13,6513.6399,6496.9131,5577.9711,1695.75,3.1157
2021-01-14,6506.8268,6439.8854,5470.4563,1684.35,3.1059
2021-01-15,6528.461,6417.5011,5458.0812,1687.18,3.1508
2021-01-18,6652.0961,6514.4644,5518.5205,1693.31,3.1658
2021-01-19,6614.0707,6476.3736,5437.5234,1677.23,3.1609
2021-01-20,6671.4485,6535.4185,5476.4336,1685.91,3.161
2021-01-21,6745.1085,6622.4959,5564.9693,1694.59,3.1335
2021-01-22,6721.9167,6637.8052,5569.776,1667.13,3.1185
2021-01-25,6657.2723,6645.3137,5625.9232,1667.16,3.1323
2021-01-26,6534.0973,6532.961,5512.9678,1648.76,3.1585
2021-01-27,6537.7538,6557.1608,5528.0034,1670.63,3.1636
2021-01-28,6399.1265,6414.3811,5377.1427,1646.0,3.1961
2021-01-29,6304.1181,6346.1371,5351.9646,1652.5,3.1786
2021-02-01,6345.8142,6393.278,5417.6484,1661.08,3.1712
2021-02-02,6417.4609,6454.7853,5501.0915,1652.17,3.1862
2021-02-03,6307.3903,6399.3315,5485.2008,1646.83,3.2112
2021-02-04,6167.7466,6328.7881,5473.9475,1676.47,3.2347
2021-02-05,6045.297,6239.8709,5483.414,1685.81,3.2164
2021-02-07,,,,,3.2168
2021-02-08,6088.8187,6323.1622,5564.5618,1701.75,3.237
2021-02-09,6254.0114,6457.8814,5686.2502,1727.48,3.2303
2021-02-10,6303.3064,6525.1658,5807.7191,1718.42,3.2449
2021-02-18,6404.5949,6614.5443,5768.3814,1789.55,3.2831
2021-02-19,6527.6465,6703.4821,5778.842,1788.77,3.2578
2021-02-20,,,,,3.2605
2021-02-22,6534.5739,6657.056,5597.3327,1813.64,3.2736
2021-02-23,6489.9615,6631.2286,5579.6681,1832.24,3.2635
2021-02-24,6437.8367,6536.1861,5437.5683,1830.5,3.2627
2021-02-25,6399.3466,6499.1528,5469.5584,1866.07,3.2723
