,Growth,Inflation,Rate,Credit,Exchange
2019/1/24,22.17737081,-0.897599354,-0.701427219,6.362602599,5.76081895
2019/1/25,22.12102886,-0.844492062,-1.55684386,6.40397784,5.9481075
2019/1/28,22.06529969,-0.963906278,-1.785334665,6.406241439,5.895527738
2019/1/29,22.0101783,-0.796644583,-1.211845399,6.330767147,5.958613128
2019/1/30,21.95565981,-0.742090884,-0.063420981,6.227784122,6.008147028
2019/1/31,21.90172015,-0.725259455,0.704638474,6.260025226,5.973257139
2019/2/1,21.83666229,-0.714161541,-1.888854176,6.33624524,5.864072153
2019/2/11,21.44712515,-0.30275154,0.642646352,6.22825777,5.962818058
2019/2/12,21.38237049,-0.1929174,-1.104359989,6.260268269,5.991038932
2019/2/13,21.31767409,-0.10689673,-3.060570886,6.275327759,5.816326202
2019/2/14,21.25304004,-0.160338529,-2.082014334,6.358659718,5.704374515
2019/2/15,21.18847253,-0.038110571,-2.282849746,6.399116073,5.634026434
2019/2/18,21.12397583,-0.056148607,-2.431699411,6.439818023,5.793689119
2019/2/19,21.05955432,-0.123005795,-3.433742938,6.4239029,5.873861572
2019/2/20,20.99521245,-0.050268521,-1.569885425,6.431291884,5.981652782
2019/2/21,20.93095478,-0.058980821,-2.70544542,6.363875161,6.058263755
2019/2/22,20.8667859,-0.115597401,-1.224908814,6.350015482,6.001328578
2019/2/25,20.80271053,-0.339424343,-0.020120276,6.399071134,6.062255526
2019/2/26,20.7387334,-0.335575284,0.620343507,6.403795333,6.134531265
2019/2/27,20.67485933,-0.265361244,-0.529287735,6.329354739,6.228930124
2019/2/28,20.6110932,-0.243035989,-1.794247294,6.334177935,6.279247092
2019/3/1,20.55787874,-0.139334387,-2.801503085,6.341414311,6.141791946
2019/3/4,20.50509168,-0.07323816,-2.595260746,6.227111033,6.032871074
2019/3/5,20.45275571,-0.127964882,-2.645947059,6.239464933,5.983976473
2019/3/6,20.40086977,-0.1029885,-2.646666997,6.188266793,5.884053714
2019/3/7,20.34943275,0.040892403,-1.795474225,6.1513985,5.737442708
2019/3/8,20.29844357,0.078997664,-1.694889904,6.189463275,5.893237213
2019/3/11,20.24790114,0.022589574,-1.58136589,6.237039634,5.908897315
2019/3/12,20.19780435,0.149832911,-1.513910343,6.243961195,5.89252807
2019/3/13,20.14815211,0.247136784,-2.740463004,6.232288303,5.949837302
2019/3/14,20.09894331,0.228062435,-1.690052361,6.188863055,5.89737474
2019/3/15,20.05017684,0.23275011,-0.74802856,6.032729561,6.007877261
2019/3/18,20.00185159,0.185300766,0.458605762,6.092041704,6.00529366
2019/3/19,19.95396646,0.217811925,-0.38107205,6.089157058,5.962489086
2019/3/20,19.90652032,0.229181309,-0.529748009,6.046632872,6.13386881
2019/3/21,19.85951206,0.082213755,-0.809803624,6.017898799,5.914804194
2019/3/22,19.81294056,0.070338241,-0.462666414,5.987827686,5.8915457
2019/3/25,19.7668047,-0.010029864,0.632925176,6.0556244,5.809813138
2019/3/26,19.72110335,0.149448453,0.454530351,5.893172531,5.656661998
2019/3/27,19.67583538,0.252892924,0.469868713,5.832177904,5.68012173
2019/3/28,19.63099966,0.284634057,-1.033638027,5.746693733,5.772465446
2019/3/29,19.58659507,0.255972357,-0.549112429,5.684637165,5.767814504
2019/4/1,19.54613852,0.489161238,-3.259508649,5.717881159,5.736595993
2019/4/2,19.50614787,0.474412014,-2.317221074,5.585033351,5.746466666
2019/4/3,19.46661982,0.38347814,-1.98613671,5.691140682,5.815178651
2019/4/4,19.42755116,0.38142379,-1.974730568,5.666176744,5.781969777
2019/4/8,19.35077942,0.532481381,-1.096933026,5.643197615,5.858114043
2019/4/9,19.31307025,0.42161384,-1.589400627,5.745820133,5.811090309
2019/4/10,19.27580829,0.448125492,-0.293048921,5.527843683,5.79605945
2019/4/11,19.23899064,0.350530719,-0.371628321,5.604754483,5.735435551
2019/4/12,19.20261451,0.342806022,-0.519889247,5.646709581,5.846320505
2019/4/15,19.16667717,0.443288623,0.858036317,5.746591513,5.876138441
2019/4/16,19.13117593,0.477676799,0.903230405,5.667021813,5.783965743
2019/4/17,19.0961082,0.346777875,0.001773635,5.615413036,5.816792866
2019/4/18,19.06147144,0.33628631,-1.594323053,5.256042772,5.774823765
2019/4/19,19.02726316,0.348376748,-3.384126811,5.181760428,5.851661295
2019/4/22,18.99348096,0.41197261,-4.156038024,5.360616162,5.977452412
2019/4/23,18.96012248,0.38149886,-2.757028727,5.37006048,6.05294896
2019/4/24,18.92718544,0.398395136,-3.47344707,5.661502284,5.941122389
2019/4/25,18.8946676,0.327372474,-2.696406961,5.601262582,6.024519175
2019/4/26,18.8625668,0.144682892,-4.267588972,5.585214089,6.123335016
2019/4/29,18.83088094,0.12991036,-0.371533166,5.689376766,6.166707459
2019/4/30,18.79960795,0.113881872,-2.251419231,5.628704542,6.29648997
2019/5/6,18.70745858,-0.06969556,-0.944428546,5.738683126,6.617915527
2019/5/7,18.68575071,-0.207521706,-2.014209933,5.884617639,6.67979418
2019/5/8,18.66456627,-0.079629014,-2.157818411,5.84003161,6.759412204
2019/5/9,18.64390098,-0.221296407,-1.996321781,5.877053401,6.825896158
2019/5/10,18.62375071,-0.195808071,-0.684418216,6.075875065,6.806224362
2019/5/13,18.60411149,-0.195536201,-0.395712159,6.175420709,6.864310534
2019/5/14,18.58497946,-0.259097972,-0.669253921,6.300719114,6.888900194
2019/5/15,18.5663509,-0.26490212,-1.589338906,6.377938178,7.024783242
2019/5/16,18.5482222,-0.24898793,-2.71153762,6.315445318,7.0321578
2019/5/17,18.53058992,-0.260290637,-0.941567169,6.319211961,7.050895508
2019/5/20,18.5134507,-0.226723292,0.44498315,6.350947665,7.197968262
2019/5/21,18.49680133,-0.233494654,0.76033947,6.373335715,7.187717292
2019/5/22,18.48063871,-0.281498553,-0.062228678,6.34279155,7.216329467
2019/5/23,18.46495985,-0.457462731,-0.957782851,6.218512323,7.366124891
2019/5/24,18.44976188,-0.314461283,-0.430279738,6.191136074,7.409267877
2019/5/27,18.43504205,-0.092573972,-0.944228463,6.187233177,7.566912102
2019/5/28,18.42079771,-0.060350594,0.010350807,5.891828664,7.587817429
2019/5/29,18.40702633,-0.117380197,-2.06964338,5.86794404,7.667045163
2019/5/30,18.39372547,-0.405495398,-3.95135141,5.804739492,7.557795158
2019/5/31,18.38089281,-0.58233177,-1.996423113,5.835276606,7.642768296
2019/6/3,18.39173924,-0.77931921,-1.028093985,5.751654625,7.815232787
2019/6/4,18.40508961,-0.736902543,-2.122711841,5.740777795,7.814873704
2019/6/5,18.42104312,-0.799460458,-1.716730736,5.762769832,7.761157858
2019/6/6,18.43970241,-0.701867199,-1.657811391,5.750791272,7.791478442
2019/6/10,18.48556963,-0.715383275,-0.468295887,5.807559778,7.867994346
2019/6/11,18.51300538,-0.730493874,-1.023348183,5.992266839,7.90046686
2019/6/12,18.54360388,-0.798167064,-0.977603059,5.9315296,7.910248993
2019/6/13,18.57749432,-0.758641023,-1.092454459,5.702304539,7.868406229
2019/6/14,18.6148134,-0.696039804,-2.596367874,5.626814761,8.039899482
2019/6/17,18.65570626,-0.70021448,-1.506494436,5.680728768,8.057013224
2019/6/18,18.70032749,-0.773361653,-2.468252728,5.646435236,8.04600062
2019/6/19,18.74884218,-0.782426067,-2.613811902,5.777177771,8.173838389
2019/6/20,18.80142719,-0.581894195,-2.363406347,5.762224697,8.318350411
2019/6/21,18.85827251,-0.425362928,-2.737184654,5.800798031,8.367247111
2019/6/24,18.91958278,-0.545095951,-1.351261132,5.925593454,8.382554431
2019/6/25,18.98557902,-0.463803553,-2.479709395,5.890388881,8.314901819
2019/6/26,19.05650054,-0.420719877,-3.840318139,5.944932924,8.390381503
2019/6/27,19.13260718,-0.404748275,-2.98153621,6.030006554,8.521401569
2019/6/28,19.21418181,-0.380900473,-3.544384946,5.970690998,8.52827987
2019/7/1,19.21137899,-0.452827449,-4.43019234,5.968131996,8.257843172
2019/7/2,19.21170282,-0.521666285,-3.144693088,5.852843618,8.283915537
2019/7/3,19.21127889,-0.471560137,-3.218970735,5.869816769,8.189405623
2019/7/4,19.21005616,-0.505414187,-2.482346108,5.878824882,8.145196872
2019/7/5,19.20798287,-0.416397536,-1.324620913,5.882551459,7.976752904
2019/7/8,19.2050067,-0.425095714,0.081455029,5.858617868,7.753552031
2019/7/9,19.20107475,-0.445200586,-0.708462805,5.810313695,7.696491144
2019/7/10,19.1961336,-0.313694539,-1.361919386,5.872984039,7.724299457
2019/7/11,19.19012942,-0.126861931,-1.598399101,5.840936231,7.80466173
2019/7/12,19.18300797,-0.20263634,-0.421140963,5.802776588,7.817297282
2019/7/15,19.17471475,-0.33451586,-0.027163934,6.010902495,7.640222892
2019/7/16,19.16519502,-0.290929286,-0.112401838,5.902475886,7.485552362
2019/7/17,19.15439389,-0.358237346,0.041503721,5.871663301,7.553794838
2019/7/18,19.14225647,-0.479108034,1.349005181,5.833543642,7.622637478
2019/7/19,19.12872788,-0.430279342,1.519961305,5.775207462,7.520042242
2019/7/22,19.11375344,-0.417540388,1.013189306,5.452476527,7.225787213
2019/7/23,19.0972787,-0.382032328,0.08421686,5.224567055,7.136637465
2019/7/24,19.07924963,-0.464795275,-0.540545523,5.279134833,7.086763666
2019/7/25,19.05961269,-0.456900738,0.050251569,5.277887837,6.953417381
2019/7/26,19.03831495,-0.422220902,0.622867675,5.292973152,6.974269197
2019/7/29,19.01530427,-0.35460538,0.334281091,5.347569561,6.813034356
2019/7/30,18.99052939,-0.335348073,0.198680769,5.377891162,6.690399309
2019/7/31,18.9639401,-0.237863788,-0.301053158,5.380598078,6.604454844
2019/8/1,18.63715533,-0.476082321,1.191369788,5.282324785,6.669762741
2019/8/2,18.29506123,-0.54227928,1.08812784,5.197586317,6.818066542
2019/8/5,17.93135029,-0.696471113,1.840030582,5.23004059,6.942547388
2019/8/6,17.54585379,-0.832103695,1.327060948,5.228255788,6.957901001
2019/8/7,17.13870871,-1.092403123,0.786229985,4.880113579,6.923725687
2019/8/8,16.71037216,-0.955780339,2.400309366,4.787078581,6.913088565
2019/8/9,16.2616245,-0.9136019,3.234552938,4.79943964,7.025285701
2019/8/12,15.79356005,-1.002655629,2.285018791,5.111433745,7.192910188
2019/8/13,15.30756553,-0.81634117,2.820007973,5.166193014,7.119672204
2019/8/14,14.80528702,-0.944866914,1.022093736,5.455497008,7.163600167
2019/8/15,14.28858752,-1.038424429,2.277048777,5.538749922,7.16036456
2019/8/16,13.75949739,-1.108094705,2.142957494,5.590918812,7.124266408
2019/8/19,13.22016077,-1.109558517,0.082575774,5.649155267,7.027242229
2019/8/20,12.67278118,-1.200522262,0.309755032,5.703888904,7.012410578
2019/8/21,12.11956895,-1.395620159,-0.439600791,5.741564418,6.897170377
2019/8/22,11.56269322,-1.546022113,0.292990852,5.69164616,6.888936217
2019/8/23,11.00424027,-1.561655007,2.005354064,5.741509145,7.089013107
2019/8/26,10.44617931,-1.637690912,0.778612011,5.624656523,6.952636598
2019/8/27,9.890336398,-1.645374546,1.072105517,5.545720252,6.891682475
2019/8/28,9.338376326,-1.593883592,0.550965078,5.576427606,6.846454665
2019/8/29,8.791791904,-1.595313581,1.048781602,5.584165203,6.782081602
2019/8/30,8.251899864,-1.652720657,1.203967713,5.770410097,6.746537913
2019/9/2,7.688050214,-1.682228179,-0.824090177,5.777290578,6.817056152
2019/9/3,7.13354029,-1.683549136,-0.161887013,5.769585444,6.846105579
2019/9/4,6.589077053,-1.537568339,0.772170673,5.655724506,7.010220923
2019/9/5,6.055254056,-1.45766358,1.481659825,5.531786129,6.964173698
2019/9/6,5.532558492,-1.398792628,1.397091487,5.47771427,6.95751892
2019/9/9,5.021378993,-1.354532061,-0.48948195,5.496248926,7.075227216
2019/9/10,4.522013839,-1.411555392,-0.651047923,5.567764682,7.032590505
2019/9/11,4.034679309,-1.635770853,-0.378477624,5.602179565,6.984606258
2019/9/12,3.559517967,-1.683003083,0.306657472,5.56486283,6.99955707
2019/9/16,2.645964497,-1.126693044,0.383646501,5.728598305,7.019923687
2019/9/17,2.207559598,-1.349371323,0.098650601,5.721772871,7.020554181
2019/9/18,1.781316431,-1.465208809,-0.546943613,5.712788408,6.990192273
2019/9/19,1.367121843,-1.502581796,0.770069483,5.576660178,7.021743599
2019/9/20,0.96483088,-1.532896839,0.913642096,5.428371833,6.894232517
2019/9/23,0.574272035,-1.512266789,1.588214275,5.409671814,6.956664733
2019/9/24,0.195251981,-1.650758978,0.192880546,5.41098786,7.029410448
2019/9/25,-0.172440191,-1.71347057,-1.842820135,5.448329537,6.895956193
2019/9/26,-0.529029216,-1.666086537,-1.208608757,5.527698952,6.906837392
2019/9/27,-0.874750337,-1.679508859,-3.651284101,5.504570944,7.058563326
2019/9/30,-1.20984641,-1.680374427,-1.079916962,5.528003598,7.076905998
2019/10/8,-2.042286654,-1.823052819,1.4864932,5.526955909,7.191221256
2019/10/9,-2.16304862,-1.877466162,-1.674601656,5.497850391,7.173491596
2019/10/10,-2.27956355,-1.805949258,0.043683116,5.480893879,7.208227353
2019/10/11,-2.39209377,-1.700902442,-1.783891444,5.532059734,7.178167905
2019/10/14,-2.500878488,-1.769502868,1.777018062,5.302408507,7.184187791
2019/10/15,-2.606136572,-1.835017016,0.734032726,5.243337211,7.172381382
2019/10/16,-2.708068906,-1.889886585,1.504590033,5.024140436,7.218603242
2019/10/17,-2.806860404,-1.863501525,0.958334454,4.890007654,7.386339797
2019/10/18,-2.902681743,-1.886133921,0.91730262,4.959318913,7.505234765
2019/10/21,-2.995690853,-1.950163089,1.95415981,5.08301847,7.416617727
2019/10/22,-3.086034217,-1.934686368,1.175459773,5.015976624,7.439448041
2019/10/23,-3.173847999,-1.764551824,1.366495627,5.028774138,7.428818922
2019/10/24,-3.259259031,-1.742363806,0.611326265,5.030861427,7.474942304
2019/10/25,-3.342385686,-1.76643673,1.241239363,5.044611982,7.468073873
2019/10/28,-3.423338643,-1.810364039,1.510467821,5.120824002,7.43758242
2019/10/29,-3.502221565,-1.834952053,0.368181795,5.089574301,7.492801353
2019/10/30,-3.579131706,-1.82704392,1.024094641,5.092532081,7.575762022
2019/10/31,-3.654160449,-1.886109331,-0.683286974,4.597948299,7.620857428
2019/11/1,-3.695384481,-1.788597157,-1.125363138,4.379243823,7.478182706
2019/11/4,-3.735412189,-1.842161525,-0.031851843,4.501038142,7.417094085
2019/11/5,-3.774308303,-1.868952397,-1.255493966,4.497555106,7.30971653
2019/11/6,-3.812132766,-1.917694179,-0.418225305,4.657373359,7.266216859
2019/11/7,-3.848941189,-2.016047448,-0.760746821,4.957080518,7.216118118
2019/11/8,-3.88478525,-2.06045981,-1.343153268,5.211900616,7.238417436
2019/11/11,-3.919713054,-2.192600985,0.306709225,5.190885685,7.267558121
2019/11/12,-3.953769447,-2.340653061,-0.369951955,5.208899307,7.364416035
2019/11/13,-3.9869963,-2.094149013,1.257115387,5.329226776,7.25801614
2019/11/14,-4.019432758,-2.060898716,0.517831635,5.755777514,7.257324566
2019/11/15,-4.05111547,-1.944671803,1.696706962,5.730506703,7.273322464
2019/11/18,-4.082078788,-1.936341609,2.653206838,5.532562736,7.147809958
2019/11/19,-4.112354952,-1.951649411,-0.361048622,5.11984018,7.092786759
2019/11/20,-4.141974253,-1.370719384,-0.426182331,4.927821414,7.173202397
2019/11/21,-4.170965182,-1.151772817,-1.933075007,4.872561457,7.131293155
2019/11/22,-4.199354566,-0.927942922,-1.761763324,4.920073604,7.022726944
2019/11/25,-4.227167686,-0.556268721,0.024588844,5.308501434,7.059158261
2019/11/26,-4.254428392,-0.552270192,-0.62859337,5.34214099,7.072709493
2019/11/27,-4.281159201,-0.296622822,0.026459669,5.381629449,7.082565857
2019/11/28,-4.307381391,-0.166631482,-1.033556673,5.570827413,6.991861
2019/11/29,-4.333115083,-0.338196001,-0.146730447,5.739028104,6.969912346
2019/12/2,-4.341169472,-0.551544355,-2.13413985,5.795281033,7.125947594
2019/12/3,-4.348958853,-0.852912269,-2.250802703,5.825146821,7.118237181
2019/12/4,-4.356489038,-1.108767428,-0.949936359,5.921455442,7.152572516
2019/12/5,-4.363765145,-1.163677278,-1.22389254,5.759638444,7.214438815
2019/12/6,-4.370791633,-1.177832642,-1.234525259,5.864664413,7.129742687
2019/12/9,-4.377572342,-1.416952937,-1.620078336,6.246508263,7.162392189
2019/12/10,-4.384110519,-1.314991164,-1.660862833,6.273505032,7.288352518
2019/12/11,-4.390408846,-1.332776883,-0.464958854,6.146346149,7.402389269
2019/12/12,-4.396469467,-1.219168957,-1.235943728,6.151755603,7.319253161
2019/12/13,-4.402294011,-1.265089381,-0.507818981,6.214054486,7.356621683
2019/12/16,-4.407883607,-1.258681622,-2.033088587,6.381201511,7.47539777
2019/12/17,-4.413238905,-1.29378771,-1.699087927,6.547700048,7.411205342
2019/12/18,-4.418360095,-1.125179365,-1.206971155,6.572633792,7.367927339
2019/12/19,-4.423246914,-1.196910934,-1.924968257,6.494277299,7.376302989
2019/12/20,-4.427898663,-0.991825813,-1.421995601,6.433592606,7.235675894
2019/12/23,-4.43231422,-0.960614692,-1.620934657,6.410865942,7.36481372
2019/12/24,-4.436492044,-0.706697887,-5.837561623,6.27125489,7.309090906
2019/12/25,-4.440430188,-0.879373847,-2.94943218,6.384010908,7.339701655
2019/12/26,-4.444126307,-0.980369362,-5.587858621,6.17693841,7.432188108
2019/12/27,-4.447577661,-0.700611464,-7.438414097,6.4686823,7.464282776
2019/12/30,-4.450781126,-0.629967647,-8.777516706,6.452348614,7.502108236
2019/12/31,-4.453733195,-0.87831652,-1.637812124,6.419555873,7.518772039
2020/1/2,-4.454769909,-0.796258505,-2.007872966,6.608676513,7.566361272
2020/1/3,-4.455100917,-0.665661012,-2.052384451,6.635933016,7.45290432
2020/1/6,-4.455295453,-0.71429249,-2.740342196,6.253713472,7.465932483
2020/1/7,-4.455348215,-0.767989895,-0.592451497,5.764957618,7.303252133
2020/1/8,-4.455253671,-1.007671225,0.213692577,5.648064652,7.266782002
2020/1/9,-4.455006048,-1.193516527,0.661359848,5.591199603,7.107869899
2020/1/10,-4.454599333,-1.231414735,-0.103951976,5.386326261,7.173321988
2020/1/13,-4.454027274,-1.185410626,-0.663836364,5.294938654,7.170400586
2020/1/14,-4.453283371,-1.040000952,1.876820189,5.464278197,7.148582793
2020/1/15,-4.452360883,-1.173522677,2.633607268,5.592037681,7.238545269
2020/1/16,-4.451252819,-1.163043927,1.281640822,5.894781094,7.242854549
2020/1/17,-4.44995194,-1.151372097,0.680525789,5.716376673,7.168751449
2020/1/20,-4.448450762,-1.269588879,2.126371812,5.209095175,7.207420235
2020/1/21,-4.44674155,-1.322142954,2.578171236,5.381467669,7.19392552
2020/1/22,-4.444816321,-1.329982533,-0.959384641,5.481650925,7.199986285
2020/1/23,-4.442666847,-1.385554186,-1.627756406,5.309938948,7.124082746
2020/2/3,-4.419582734,-1.982600591,0.109168392,5.077521004,6.966530345
2020/2/4,-4.41438064,-2.053965872,-1.540160109,5.230028014,6.992187415
2020/2/5,-4.40889282,-1.992951622,-3.632720936,5.460002257,6.993966118
2020/2/6,-4.403109161,-2.003781656,-5.082036983,5.699178211,7.030769284
2020/2/7,-4.397019464,-1.920124163,-6.383506913,5.45197327,7.023573021
2020/2/10,-4.390613464,-1.984470198,-3.816523588,5.219154899,7.035064459
2020/2/11,-4.383880852,-1.874600597,0.680604356,5.569235475,7.143115945
2020/2/12,-4.376811298,-1.758422089,0.622747896,5.911159066,7.04369732
2020/2/13,-4.369394474,-1.990137813,-4.350073361,6.117989858,7.122604934
2020/2/14,-4.361620087,-2.151231234,-2.178584559,6.335388554,7.086950541
2020/2/17,-4.353477898,-2.346600792,0.158660782,6.522694482,7.097066735
2020/2/18,-4.344957764,-2.455750029,-1.501813429,6.293959689,7.021709578
2020/2/19,-4.336049664,-2.46396245,-0.944401086,6.450909299,6.94074946
2020/2/20,-4.326743736,-2.505192243,-2.401519137,6.474772634,6.904716974
2020/2/21,-4.317030314,-2.535112087,-1.447036506,6.327137656,7.031799165
2020/2/24,-4.306899967,-2.587604963,-0.417277839,6.194440689,7.056177289
2020/2/25,-4.29634354,-2.563689822,-1.748989506,6.291961014,7.105378497
2020/2/26,-4.285352195,-2.711736727,-3.32904051,6.420345185,6.998936429
2020/2/27,-4.273917454,-2.963386047,-4.307993476,6.33934367,7.175975254
2020/2/28,-4.262031248,-3.178771223,-5.409164148,6.110821826,7.255190538
2020/3/2,-4.249472537,-3.191007814,-5.791494491,6.726312642,7.418830551
2020/3/3,-4.23657337,-3.284007728,-5.637647065,6.610894644,7.525063274
2020/3/4,-4.223325973,-3.454382961,-3.862839393,6.064292178,7.525878677
2020/3/5,-4.209722955,-3.712888436,-3.842165895,6.354394405,7.695590983
2020/3/6,-4.195757342,-4.075685458,-4.802220246,5.879533604,7.936482755
2020/3/9,-4.181422612,-4.747884945,-3.004999469,5.641998798,8.093160935
2020/3/10,-4.166712728,-4.683905436,-2.799260396,6.362203095,7.733692998
2020/3/11,-4.151622172,-4.655498393,-1.904325906,6.22854593,7.688323038
2020/3/12,-4.136145976,-4.779992428,-2.694904394,6.385389176,7.379924512
2020/3/13,-4.120279759,-4.768931264,-4.645071391,6.08109861,7.209505256
2020/3/16,-4.104019758,-4.853093069,-4.08858984,5.499503187,7.252616722
2020/3/17,-4.087362856,-4.92272351,-6.538281799,5.402891082,6.881333956
2020/3/18,-4.070306619,-5.114379343,-9.097623628,5.744318697,6.562390921
2020/3/19,-4.052849317,-5.074392258,-9.9386045,5.557438927,6.053015994
2020/3/20,-4.034989959,-5.252086103,-10.30635887,5.340143053,6.188940506
2020/3/23,-4.016728312,-5.354295749,-9.764194597,5.381027325,6.208552677
2020/3/24,-3.998064924,-5.466501228,-11.02754431,5.333659126,6.328689235
2020/3/25,-3.979001148,-5.522496196,-9.639933946,5.279095807,6.577828006
2020/3/26,-3.959539155,-5.598813762,-9.673047957,4.73886062,6.951465084
2020/3/27,-3.939681951,-5.72756428,-10.18790077,5.06876437,7.262591952
2020/3/30,-3.919433385,-5.942052748,-7.59170218,4.622052819,7.077195159
2020/3/31,-3.898798158,-6.038862034,-6.750404113,4.360799368,7.08318584
2020/4/1,-3.867797304,-6.049593627,-9.149019848,4.296835728,7.092644985
2020/4/2,-3.836423732,-6.026097147,-8.600133129,4.679939179,6.770244866
2020/4/3,-3.804684948,-6.004984792,-8.71383866,4.620748736,6.677801459
2020/4/7,-3.740146971,-6.494831618,-8.158315994,3.437075537,6.759966508
2020/4/8,-3.707367982,-6.611964573,-8.303731909,3.145259044,6.746253426
2020/4/9,-3.674264155,-6.810557302,-9.448499505,4.122397934,6.816989125
2020/4/10,-3.6408481,-6.923627871,-7.994099136,4.052532366,6.885829453
2020/4/13,-3.60713339,-6.91648004,-8.343387347,4.206393069,6.816757043
2020/4/14,-3.573134521,-7.054940516,-8.447451666,3.973459596,6.960516079
2020/4/15,-3.538866877,-7.178936141,-9.558776364,3.726380393,6.808364075
2020/4/16,-3.504346687,-7.220870996,-11.46040278,3.955869779,6.661786059
2020/4/17,-3.469590975,-7.188512896,-11.99552031,4.125559609,6.859038544
2020/4/20,-3.434617507,-7.260346427,-11.9553288,4.27914534,6.758759343
2020/4/21,-3.399444738,-7.532711843,-10.18300405,4.325418867,6.658172662
2020/4/22,-3.364091746,-7.450741854,-9.590442107,3.728850795,6.694187624
2020/4/23,-3.32857817,-7.443351894,-9.632176971,3.577861451,6.784522363
2020/4/24,-3.292924145,-7.373890517,-10.69116943,3.683266401,6.872229761
2020/4/27,-3.25715023,-7.346916892,-10.18909083,3.648927864,6.871980541
2020/4/28,-3.221277337,-7.293834763,-7.772197702,3.93382726,6.826498045
2020/4/29,-3.185326659,-7.174159711,-7.89240694,3.675722227,6.855821008
2020/4/30,-3.149319597,-7.050129309,-6.857556687,3.769272813,7.032094107
2020/5/6,-3.012121304,-6.838047681,-7.865229737,4.187543483,6.625260799
2020/5/7,-2.977807157,-6.863114291,-8.884319475,4.286565947,6.731912841
2020/5/8,-2.943534638,-6.706562992,-8.611546439,4.017697692,6.691919889
2020/5/11,-2.909326655,-6.739780098,-7.20711262,3.594178313,6.480894268
2020/5/12,-2.875205533,-6.642411847,-8.035066259,2.916874234,6.547033262
2020/5/13,-2.841192944,-6.657359208,-8.589413974,2.699104196,6.513267576
2020/5/14,-2.807309857,-6.45037358,-9.626480493,2.15186766,6.49468543
2020/5/15,-2.773576484,-6.222827753,-9.472265174,1.160535774,6.532978332
2020/5/18,-2.740012239,-5.813082072,-9.740670657,1.523282004,6.819002841
2020/5/19,-2.7066357,-5.674282684,-8.868832823,2.201180899,6.804492873
2020/5/20,-2.673464577,-5.565767731,-7.676337218,1.892268919,6.957664936
2020/5/21,-2.640515694,-5.529436327,-9.219772574,2.031560316,6.896504623
2020/5/22,-2.607804965,-5.504709558,-9.696625706,1.182018682,6.67791989
2020/5/25,-2.575347388,-5.607481816,-7.494002818,2.39639137,6.55645653
2020/5/26,-2.543157035,-5.601593943,-5.231802902,3.225607176,6.879271806
2020/5/27,-2.511247053,-5.664077364,-4.426270662,3.945231332,6.966215612
2020/5/28,-2.479629671,-5.57437823,-5.075387247,3.044591212,7.204620672
2020/5/29,-2.448316202,-5.411224778,-6.673912873,3.376898704,7.280221148
2020/6/1,-2.444315008,-5.038219755,-8.594813287,3.386955427,7.288055997
2020/6/2,-2.440412041,-4.80413599,-8.520868242,3.770627792,7.142731578
2020/6/3,-2.436607695,-4.734182905,-5.794380993,3.6791768,7.240703105
2020/6/4,-2.432902324,-4.528901684,-6.003732913,4.170641004,7.539923645
2020/6/5,-2.429296239,-4.346316299,-4.766418113,3.938881933,7.35100446
2020/6/8,-2.425789716,-4.438530499,-4.85214066,3.153928678,7.283089196
2020/6/9,-2.422382996,-4.302040437,-4.933125046,3.159245203,7.484054752
2020/6/10,-2.419076289,-4.175818904,-4.818855932,3.218478776,7.577840085
2020/6/11,-2.415869779,-4.286045056,-4.90595624,2.882379301,7.432943625
2020/6/12,-2.412763624,-4.360384634,-5.051804392,3.603921186,7.320901618
2020/6/15,-2.409757961,-4.303217465,-6.100914377,4.565635982,7.704306272
2020/6/16,-2.406852908,-4.188774223,-4.609155081,5.615385224,7.575854894
2020/6/17,-2.404048565,-4.189254466,-4.120530925,5.70553047,7.592805124
2020/6/18,-2.401345018,-4.060498976,-3.079163912,5.638705344,7.294188418
2020/6/19,-2.398742341,-4.114410879,-2.419520796,5.24961795,6.962299271
2020/6/22,-2.396240598,-4.077671064,-2.250520259,5.411513678,7.045467691
2020/6/23,-2.393839846,-4.110490978,-0.780932413,4.252732433,7.110613668
2020/6/24,-2.391540136,-4.327983828,-2.354134207,3.200587732,6.980844754
2020/6/29,-2.385247707,-4.359313502,0.130097172,2.735293744,6.899628678
2020/6/30,-2.383352613,-4.415596019,0.773055672,2.147370925,7.200101579
2020/7/1,-2.320857853,-4.305733734,-4.066074389,2.85775086,7.270134383
2020/7/2,-2.258473318,-4.334508738,-2.556659595,2.568968346,7.255140868
2020/7/3,-2.196184663,-4.144751702,-3.125780881,2.951742502,7.249988377
2020/7/6,-2.133977979,-3.95039195,-2.545387225,3.994655889,7.64028959
2020/7/7,-2.07183978,-3.744432488,-0.96890363,3.22234899,7.610698873
2020/7/8,-2.009756987,-3.484459128,-0.982621633,3.166537295,7.867808416
2020/7/9,-1.94771692,-3.512287606,-2.304557432,2.425684159,7.592171051
2020/7/10,-1.885707285,-3.449544863,-2.249294556,1.352735625,7.627880766
2020/7/13,-1.823716164,-3.459672159,-1.112182674,0.644970055,7.568753496
2020/7/14,-1.761732004,-3.413684749,-2.119571107,0.15245806,7.765960064
2020/7/15,-1.699743616,-3.294450421,-2.877264974,-0.630017317,8.037150987
