,0,1,2,3,4,5,6,7,8,9,10
2016-11-07,1.9411,2.1451,2.2258,2.3581,2.4155,2.4663,2.6204,2.7161,2.7373,2.7448,2.7475
2016-11-08,1.9665,2.1451,2.2289,2.3635,2.4299,2.4733,2.6362,2.7438,2.7565,2.7604,2.7634
2016-11-09,1.9853,2.1401,2.2292,2.3689,2.4402,2.4887,2.6349,2.7359,2.7548,2.7608,2.7651
2016-11-10,1.9653,2.1401,2.2295,2.3691,2.4382,2.4837,2.6471,2.7614,2.7818,2.7882,2.7926
2016-11-11,1.9453,2.1406,2.2426,2.3714,2.4523,2.5252,2.6796,2.7819,2.8042,2.8121,2.815
2016-11-14,1.9653,2.1313,2.2314,2.3656,2.4776,2.5877,2.7256,2.8143,2.8428,2.8527,2.8577
2016-11-15,1.9927,2.1618,2.2645,2.4062,2.509,2.6023,2.744,2.8254,2.8421,2.8481,2.8501
2016-11-16,1.9504,2.1514,2.2518,2.4068,2.5163,2.6181,2.7566,2.8364,2.8557,2.8625,2.8652
2016-11-17,1.9524,2.1813,2.2772,2.4318,2.5496,2.6638,2.7752,2.8517,2.8854,2.8971,2.9055
2016-11-18,1.9584,2.2258,2.3102,2.4463,2.553,2.6582,2.7835,2.8573,2.8791,2.8867,2.8901
2016-11-21,1.9384,2.2027,2.3147,2.4567,2.5673,2.6694,2.7897,2.8566,2.8756,2.8822,2.8851
2016-11-22,1.9262,2.1753,2.2859,2.4587,2.5674,2.6592,2.7891,2.8536,2.8641,2.8677,2.8689
2016-11-23,1.8762,2.1853,2.2879,2.4588,2.5632,2.6491,2.7644,2.8249,2.8386,2.8434,2.8451
2016-11-24,1.8637,2.2002,2.3034,2.4755,2.5693,2.6383,2.766,2.834,2.8451,2.849,2.8502
2016-11-25,1.884,2.2294,2.3377,2.5102,2.5915,2.6476,2.7819,2.853,2.8613,2.8642,2.865
2016-11-28,1.984,2.22,2.3331,2.5122,2.5978,2.6587,2.7737,2.8342,2.8451,2.8489,2.8502
2016-11-29,2.034,2.2599,2.3734,2.5525,2.6424,2.7096,2.8362,2.89,2.8903,2.8904,2.8906
2016-11-30,2.2536,2.301,2.4248,2.6027,2.6792,2.7282,2.8528,2.9263,2.9424,2.9479,2.9502
2016-12-01,2.4036,2.327,2.4579,2.6437,2.7275,2.7839,2.8999,2.9662,2.9817,2.987,2.9893
2016-12-02,2.3377,2.3509,2.4792,2.6632,2.7402,2.7892,2.9232,2.9858,2.9883,2.9892,2.9895
2016-12-05,2.1722,2.3974,2.4846,2.6216,2.7194,2.8131,2.958,3.0222,3.0277,3.0296,3.0302
2016-12-06,2.1587,2.3702,2.4925,2.6654,2.7888,2.9062,3.054,3.111,3.1138,3.1148,3.1151
2016-12-07,2.0421,2.3984,2.5051,2.6722,2.7874,2.8955,3.0337,3.0855,3.0869,3.0873,3.0877
2016-12-08,2.0198,2.44,2.5741,2.6701,2.7703,2.8635,2.9972,3.06,3.0704,3.074,3.0753
2016-12-09,2.0554,2.5096,2.6394,2.6895,2.7656,2.8413,2.9791,3.0578,3.0762,3.0825,3.0853
2016-12-12,2.0592,2.5744,2.6325,2.7132,2.804,2.9043,3.03,3.1067,3.1319,3.1405,3.1458
2016-12-13,2.1181,2.5995,2.6622,2.7487,2.8333,2.9234,3.0414,3.1337,3.1678,3.179,3.1863
2016-12-14,2.0181,2.7059,2.7416,2.7489,2.836,2.9657,3.0558,3.1383,3.1821,3.1976,3.2186
2016-12-15,2.0181,2.8556,2.9049,2.9163,2.9898,3.0906,3.1928,3.2779,3.3121,3.3233,3.3315
2016-12-16,2.0371,2.9874,2.9969,2.9986,3.0221,3.0561,3.1853,3.2604,3.2737,3.2782,3.2803
2016-12-19,2.2663,3.0491,3.049,3.0498,3.092,3.1483,3.2308,3.2927,3.3163,3.3243,3.3316
2016-12-20,2.5013,3.0491,3.1055,3.1229,3.1553,3.1906,3.2412,3.2939,3.327,3.3491,3.3739
2016-12-21,2.315,2.9194,3.0095,3.0588,3.1017,3.1374,3.2018,3.2499,3.2688,3.2753,3.2815
2016-12-22,2.2915,2.8718,3.0034,3.0588,3.0643,3.0675,3.1363,3.1783,3.1863,3.189,3.1908
2016-12-23,2.2915,2.7165,2.9077,2.9981,2.999,3.0013,3.0686,3.1333,3.1583,3.1669,3.1769
2016-12-26,2.3115,2.7236,2.8999,2.9278,2.9379,2.9422,3.0007,3.067,3.1038,3.1276,3.1551
2016-12-27,2.2615,2.7348,2.8422,2.9256,2.9293,2.9327,3.0158,3.1061,3.1407,3.1519,3.1628
2016-12-28,2.2435,2.7507,2.8439,2.9206,2.9242,2.9274,3.0025,3.0792,3.1059,3.1145,3.1223
2016-12-29,2.2245,2.718,2.7538,2.8067,2.833,2.8574,2.9477,3.012,3.0334,3.0406,3.0471
2016-12-30,2.1752,2.6493,2.7042,2.785,2.8222,2.854,2.9426,2.9918,3.0042,3.0084,3.0115
2016-12-31,2.1752,2.6503,2.7014,2.785,2.8277,2.854,2.9267,2.9918,3.0052,3.0099,3.0115
2017-01-03,2.1542,2.7484,2.7798,2.8265,2.8572,2.8877,2.9607,3.0364,3.0712,3.085,3.1054
2017-01-04,2.1712,2.749,2.7937,2.8599,2.8983,2.9339,3.0013,3.0709,3.1151,3.1466,3.1823
2017-01-05,2.1292,2.7804,2.8132,2.8567,2.8922,2.9306,3.041,3.1437,3.1834,3.1963,3.2086
2017-01-06,2.0658,2.7799,2.8047,2.8348,2.8898,2.9534,3.0563,3.1421,3.175,3.1856,3.1953
2017-01-09,2.0478,2.765,2.788,2.816,2.8759,2.9445,3.0309,3.1086,3.1443,3.1559,3.1692
2017-01-10,1.9682,2.7252,2.7671,2.8191,2.8647,2.9119,2.9975,3.092,3.1397,3.156,3.1792
2017-01-11,1.8879,2.7164,2.7886,2.853,2.9039,2.9531,3.0416,3.1308,3.1735,3.1874,3.2055
2017-01-12,1.8869,2.7147,2.7697,2.8106,2.8835,2.9616,3.0363,3.1105,3.1521,3.1673,3.1888
2017-01-13,1.8274,2.6866,2.7539,2.8121,2.878,2.9452,3.0248,3.1067,3.1537,3.1749,3.2022
2017-01-16,1.8944,2.6224,2.7094,2.7933,2.8767,2.9596,3.0416,3.1226,3.1773,3.2109,3.2496
2017-01-17,2.1451,2.6677,2.755,2.8382,2.9114,2.983,3.0673,3.1532,3.206,3.2345,3.2692
2017-01-18,2.2499,2.638,2.7297,2.8194,2.8931,2.9612,3.0583,3.1661,3.2213,3.2403,3.2682
2017-01-19,2.2859,2.6678,2.7457,2.8168,2.8937,2.9715,3.1046,3.2088,3.2403,3.2504,3.2584
2017-01-20,2.2971,2.6413,2.7265,2.8082,2.884,2.9619,3.0882,3.1851,3.2213,3.2329,3.244
2017-01-22,2.1101,2.643,2.7182,2.7873,2.8734,2.9645,3.0883,3.1871,3.2279,3.2411,3.255
2017-01-23,2.0961,2.6429,2.7367,2.7808,2.8638,2.9568,3.1072,3.2026,3.2285,3.2367,3.2429
2017-01-24,2.2082,2.6418,2.7404,2.7961,2.8819,2.973,3.1194,3.2303,3.2641,3.2749,3.2837
2017-01-25,2.217,2.6543,2.7617,2.8213,2.9197,3.0275,3.1548,3.2653,3.3132,3.3286,3.3463
2017-01-26,2.2343,2.6757,2.7737,2.8212,2.9209,3.0375,3.1716,3.2777,3.3212,3.3363,3.3465
2017-02-03,2.2909,2.7402,2.8244,2.8551,2.9531,3.0791,3.1963,3.3119,3.3707,3.3904,3.4214
2017-02-04,2.3466,2.7926,2.8507,2.877,2.9823,3.1067,3.2053,3.2995,3.3602,3.381,3.4099
2017-02-06,2.2466,2.8439,2.8969,2.9079,2.9867,3.1067,3.2186,3.3332,3.4024,3.4418,3.4905
2017-02-07,2.2631,2.8942,2.9465,2.9554,3.0213,3.1103,3.2276,3.3487,3.4136,3.4447,3.4866
2017-02-08,2.2731,2.8621,2.9368,2.9508,3.0203,3.1104,3.215,3.3215,3.3829,3.4164,3.4591
2017-02-09,2.2731,2.83,2.927,2.9514,3.0031,3.0646,3.1619,3.2717,3.3341,3.3699,3.4148
2017-02-10,2.2424,2.8357,2.9283,2.951,2.9981,3.0542,3.1679,3.3003,3.3661,3.3954,3.4368
2017-02-13,2.2324,2.8467,2.9192,2.9367,2.9823,3.0346,3.156,3.2978,3.3614,3.3831,3.4192
2017-02-14,2.2194,2.8228,2.926,2.9519,2.9958,3.0446,3.1518,3.2761,3.3424,3.3749,3.4107
2017-02-15,2.1694,2.8226,2.8975,2.9206,2.9841,3.0562,3.16,3.2743,3.338,3.3703,3.4058
2017-02-16,2.203,2.8127,2.8844,2.9017,2.9734,3.0677,3.1513,3.2343,3.2881,3.3209,3.3559
2017-02-17,2.23,2.7982,2.8657,2.8805,2.9498,3.0426,3.121,3.1982,3.2529,3.2911,3.3311
2017-02-20,2.2786,2.7505,2.8333,2.8806,2.9399,2.9966,3.087,3.1844,3.2349,3.2563,3.2812
2017-02-21,2.3034,2.7166,2.8103,2.8452,2.9226,3.009,3.105,3.2028,3.2548,3.2762,3.3013
2017-02-22,2.3594,2.7087,2.789,2.8673,2.9391,3.0081,3.096,3.1864,3.2358,3.2581,3.2839
2017-02-23,2.3868,2.698,2.7748,2.8575,2.9315,3.0036,3.0917,3.1814,3.2289,3.2483,3.2714
2017-02-24,2.3868,2.7069,2.8078,2.8886,2.9532,3.0076,3.1024,3.2031,3.2524,3.2699,3.2916
2017-02-27,2.345,2.7106,2.8264,2.8945,2.9459,2.9816,3.0783,3.185,3.2381,3.2603,3.2871
2017-02-28,2.4042,2.7121,2.8328,2.9001,2.9572,2.9999,3.091,3.1891,3.2404,3.2642,3.2921
2017-03-01,2.4816,2.7144,2.8371,2.8894,2.9574,3.019,3.1045,3.1928,3.2491,3.2856,3.3252
2017-03-02,2.4484,2.7617,2.8617,2.8897,2.9611,3.045,3.1183,3.19,3.2485,3.2976,3.3483
2017-03-03,2.3563,2.8002,2.8847,2.9024,2.9629,3.0391,3.1174,3.1974,3.2579,3.3066,3.3573
2017-03-06,2.3063,2.786,2.8691,2.895,2.9623,3.0404,3.1185,3.1971,3.2584,3.309,3.3615
2017-03-07,2.3216,2.7857,2.8947,2.9254,2.9796,3.0387,3.1162,3.1974,3.2593,3.3108,3.3643
2017-03-08,2.1768,2.8246,2.9185,2.9581,3.0167,3.0739,3.1412,3.2103,3.2769,3.3427,3.4088
2017-03-09,2.1622,2.8368,2.9122,2.9348,3.0108,3.1016,3.162,3.2185,3.2824,3.3489,3.4151
2017-03-10,2.1081,2.8271,2.8997,2.9328,3.0443,3.1507,3.1813,3.1984,3.2565,3.3381,3.4156
2017-03-13,1.9616,2.8138,2.8561,2.9078,3.0137,3.1363,3.1811,3.2144,3.2676,3.3268,3.3851
2017-03-14,1.9116,2.8314,2.8907,2.9169,3.0108,3.1198,3.1615,3.1938,3.2465,3.3065,3.3653
2017-03-15,2.0116,2.8365,2.896,2.9165,3.0092,3.12,3.1669,3.2049,3.2531,3.3028,3.3524
2017-03-16,2.1002,2.859,2.9056,2.9187,3.0006,3.101,3.1409,3.173,3.2168,3.2634,3.3097
2017-03-17,2.2922,2.8648,2.9132,2.9292,3.013,3.1135,3.1466,3.1711,3.2143,3.2638,3.3124
2017-03-20,2.3476,2.8579,2.8929,2.9321,3.0198,3.1204,3.173,3.2111,3.2515,3.2822,3.3141
2017-03-21,2.5465,2.8939,2.9544,2.9759,3.0537,3.1441,3.2017,3.2507,3.286,3.2989,3.3141
2017-03-22,2.7523,2.8885,2.9543,3.0138,3.0822,3.1523,3.2004,3.2407,3.2726,3.2888,3.3068
2017-03-23,2.619,2.8841,2.9704,3.0742,3.1149,3.1424,3.1856,3.2308,3.263,3.2824,3.3034
2017-03-24,2.619,2.8517,2.953,3.0619,3.091,3.104,3.1457,3.196,3.2251,3.238,3.2529
2017-03-27,2.619,2.8517,2.9556,3.0413,3.069,3.0824,3.1358,3.1964,3.2255,3.2348,3.2451
2017-03-28,2.719,2.8467,2.9388,3.0319,3.0607,3.0758,3.1412,3.2116,3.2428,3.2527,3.2626
2017-03-29,2.862,2.8442,2.9393,3.036,3.0623,3.0757,3.1513,3.2265,3.2537,3.2625,3.2695
2017-03-30,2.8637,2.8443,2.9239,3.0253,3.0601,3.0831,3.1455,3.2174,3.2573,3.2714,3.289
2017-03-31,2.8437,2.8632,2.9308,3.0186,3.0559,3.0782,3.1481,3.2272,3.2614,3.2723,3.2828
2017-04-01,2.7346,2.9125,2.953,3.003,3.0436,3.0844,3.1504,3.2173,3.2506,3.2613,3.273
2017-04-05,2.7821,2.9555,2.9929,3.027,3.0574,3.0883,3.1511,3.2235,3.266,3.2864,3.3102
2017-04-06,2.7658,2.9766,2.996,3.0256,3.0657,3.1096,3.1598,3.2129,3.2523,3.2805,3.3109
2017-04-07,2.7198,2.9962,3.0069,3.0236,3.0535,3.0888,3.1582,3.2336,3.2706,3.2824,3.2966
2017-04-10,2.6661,3.0066,3.0126,3.023,3.0632,3.1107,3.172,3.2391,3.2784,3.2955,3.3166
2017-04-11,2.6321,3.0041,3.0158,3.0344,3.0773,3.1259,3.1785,3.2337,3.2715,3.2947,3.3209
2017-04-12,2.6367,3.0016,3.0099,3.0248,3.0906,3.1648,3.2071,3.243,3.2761,3.3012,3.3283
2017-04-13,2.4773,3.0017,3.0123,3.0302,3.0909,3.1595,3.2128,3.264,3.2955,3.3067,3.322
2017-04-14,2.3744,3.0333,3.0504,3.0584,3.1119,3.175,3.2582,3.3229,3.3463,3.3537,3.3599
2017-04-17,2.3126,3.0757,3.079,3.0838,3.1562,3.2508,3.3287,3.3829,3.4038,3.4104,3.416
2017-04-18,2.3116,3.0908,3.1135,3.1436,3.1978,3.2608,3.3564,3.4149,3.4118,3.4069,3.4064
2017-04-19,2.3667,3.0912,3.1184,3.1481,3.2051,3.2709,3.3579,3.4149,3.412,3.407,3.4065
2017-04-20,2.5667,3.1164,3.1319,3.1509,3.2074,3.2761,3.3808,3.4449,3.4378,3.4267,3.424
2017-04-21,2.5843,3.105,3.1412,3.1635,3.2359,3.3215,3.4295,3.4896,3.4802,3.4655,3.4614
2017-04-24,2.516,3.1138,3.1554,3.1867,3.2746,3.3776,3.4606,3.4952,3.4969,3.4974,3.4991
2017-04-25,2.4913,3.115,3.1629,3.1993,3.2649,3.3372,3.4219,3.4649,3.4617,3.4568,3.4568
2017-04-26,2.4946,3.14,3.2118,3.237,3.2876,3.3419,3.4212,3.4649,3.46,3.4527,3.4519
2017-04-27,2.5476,3.17,3.2165,3.2306,3.278,3.3343,3.4144,3.4599,3.4558,3.4497,3.4494
2017-04-28,2.6174,3.1672,3.2148,3.2298,3.2806,3.3417,3.4232,3.4696,3.4681,3.4658,3.4668
2017-05-02,2.6504,3.2422,3.2932,3.3052,3.3343,3.3718,3.4455,3.4899,3.4883,3.4858,3.487
2017-05-03,2.6764,3.3079,3.342,3.3486,3.3743,3.4117,3.4775,3.5177,3.5194,3.5199,3.5219
2017-05-04,2.6789,3.3736,3.413,3.42,3.439,3.4663,3.5301,3.5697,3.5631,3.5534,3.5517
2017-05-05,2.6718,3.3922,3.4245,3.4297,3.4502,3.4813,3.5427,3.5794,3.572,3.5612,3.5592
2017-05-08,2.6976,3.3919,3.4826,3.5003,3.5177,3.5361,3.5823,3.6098,3.6073,3.6037,3.6042
2017-05-09,2.6594,3.4074,3.5054,3.5254,3.556,3.5921,3.6195,3.6302,3.6318,3.6323,3.6325
2017-05-10,2.6696,3.453,3.5599,3.5805,3.6303,3.6819,3.698,3.6998,3.6968,3.6923,3.69
2017-05-11,2.6247,3.4348,3.5701,3.6015,3.6212,3.6309,3.6441,3.6498,3.6472,3.6425,3.64
2017-05-12,2.5309,3.4683,3.6247,3.6493,3.6537,3.6542,3.6515,3.6496,3.6502,3.6514,3.6525
2017-05-15,2.4558,3.4709,3.5773,3.6008,3.6163,3.6259,3.6364,3.6396,3.6306,3.6168,3.61
2017-05-16,2.5368,3.4883,3.5864,3.6057,3.629,3.6454,3.6494,3.6496,3.6413,3.6287,3.6225
2017-05-17,2.5669,3.4856,3.6557,3.6797,3.6797,3.68,3.7009,3.7194,3.6951,3.6504,3.6275
2017-05-18,2.6032,3.4785,3.6451,3.6696,3.6557,3.6454,3.6992,3.7337,3.6947,3.6361,3.6075
2017-05-19,2.4927,3.4827,3.6652,3.6914,3.686,3.6823,3.7288,3.7582,3.7169,3.655,3.625
2017-05-22,2.5427,3.4876,3.6945,3.7246,3.7218,3.7204,3.7658,3.7937,3.7518,3.6897,3.6601
2017-05-23,2.5009,3.4923,3.683,3.7096,3.7068,3.7053,3.7432,3.7662,3.7318,3.6848,3.6725
2017-05-24,2.5218,3.486,3.6517,3.6746,3.6661,3.6604,3.7014,3.7266,3.7056,3.6747,3.6601
2017-05-25,2.5852,3.4655,3.6159,3.6402,3.6442,3.6454,3.682,3.7042,3.6863,3.6599,3.6476
2017-05-26,2.6053,3.4704,3.6096,3.6392,3.6522,3.6557,3.6896,3.7092,3.6904,3.6629,3.6501
2017-05-27,2.5863,3.4651,3.5984,3.6256,3.6369,3.64,3.6771,3.6988,3.6832,3.6604,3.6499
2017-05-31,2.6474,3.4542,3.5606,3.5747,3.5748,3.5758,3.6221,3.6493,3.6366,3.6184,3.6102
2017-06-01,2.5848,3.4818,3.5667,3.5772,3.5729,3.571,3.6268,3.6593,3.6449,3.6244,3.6152
2017-06-02,2.7276,3.4964,3.5791,3.589,3.5775,3.5709,3.6362,3.6739,3.6588,3.6372,3.6277
2017-06-05,2.749,3.5018,3.5759,3.5844,3.5647,3.5529,3.624,3.6641,3.648,3.6252,3.6152
2017-06-06,2.7534,3.5158,3.5819,3.5897,3.5853,3.5839,3.6451,3.6791,3.6638,3.6421,3.6328
2017-06-07,2.4568,3.5982,3.613,3.6146,3.6057,3.6015,3.6644,3.699,3.6804,3.6541,3.6427
2017-06-08,2.3238,3.659,3.6364,3.6198,3.6267,3.6369,3.6783,3.699,3.682,3.658,3.6478
2017-06-09,2.4756,3.6574,3.6179,3.5893,3.5985,3.612,3.6568,3.6787,3.6625,3.6399,3.6303
2017-06-12,2.4714,3.6138,3.5735,3.5449,3.5518,3.5621,3.6006,3.6193,3.6074,3.5909,3.5841
2017-06-13,2.4518,3.6138,3.5762,3.5498,3.5533,3.559,3.5926,3.6093,3.5978,3.5818,3.5754
2017-06-14,2.5607,3.6042,3.5864,3.5622,3.5484,3.544,3.5778,3.5987,3.5773,3.5477,3.5354
2017-06-15,2.723,3.5941,3.5737,3.547,3.5363,3.5365,3.5779,3.5991,3.5842,3.5637,3.5554
2017-06-16,2.7642,3.5979,3.5726,3.5549,3.5547,3.5561,3.5945,3.6137,3.5981,3.5766,3.568
2017-06-19,2.8441,3.573,3.5316,3.4868,3.476,3.4765,3.5184,3.5391,3.5257,3.5076,3.5006
2017-06-20,2.8631,3.5488,3.5079,3.4738,3.4702,3.4717,3.5174,3.5395,3.5217,3.4975,3.4881
2017-06-21,2.8831,3.5488,3.5174,3.4949,3.5022,3.5134,3.5669,3.5913,3.5737,3.5499,3.5406
2017-06-22,2.9021,3.5489,3.5461,3.5418,3.54,3.5415,3.5805,3.5992,3.5857,3.5675,3.5607
2017-06-23,2.9493,3.5057,3.5338,3.5362,3.5163,3.5073,3.5707,3.6009,3.5815,3.5556,3.5457
2017-06-26,2.9493,3.4815,3.4981,3.4991,3.4791,3.4708,3.5443,3.5784,3.5554,3.5248,3.5134
2017-06-27,2.9493,3.4495,3.4543,3.4549,3.4573,3.4629,3.5209,3.565,3.5485,3.5198,3.5084
2017-06-28,2.917,3.4545,3.4684,3.4697,3.465,3.4654,3.533,3.585,3.5699,3.5436,3.5333
2017-06-29,2.8133,3.4496,3.4649,3.4664,3.4638,3.4657,3.5362,3.59,3.5777,3.5565,3.5483
2017-06-30,2.8293,3.46,3.494,3.4973,3.4925,3.4931,3.5624,3.615,3.6012,3.5774,3.5683
2017-07-03,2.8801,3.4596,3.4972,3.5259,3.5289,3.5328,3.6001,3.65,3.636,3.6123,3.6033
2017-07-04,2.8494,3.4546,3.4813,3.5132,3.5213,3.528,3.5961,3.645,3.6317,3.6092,3.6009
2017-07-05,2.8494,3.4648,3.4758,3.4921,3.4975,3.5047,3.5741,3.6038,3.5935,3.5801,3.576
2017-07-06,2.7642,3.4464,3.4548,3.4667,3.4744,3.4845,3.5442,3.5857,3.5795,3.5692,3.566
2017-07-07,2.7067,3.4575,3.4655,3.4757,3.4786,3.4838,3.5544,3.605,3.6001,3.592,3.5897
2017-07-10,2.677,3.4579,3.4689,3.485,3.4914,3.5,3.5682,3.615,3.6074,3.5949,3.5911
2017-07-11,2.677,3.4579,3.4677,3.4823,3.4944,3.5096,3.5703,3.61,3.6016,3.5879,3.5836
2017-07-12,2.6775,3.456,3.4749,3.4821,3.4948,3.5107,3.5651,3.6,3.592,3.5789,3.5749
2017-07-13,2.6575,3.4525,3.4694,3.4775,3.4915,3.5082,3.5586,3.59,3.5817,3.5682,3.5643
2017-07-14,2.6375,3.4506,3.4709,3.476,3.4913,3.5107,3.5621,3.5938,3.5841,3.5685,3.5637
2017-07-17,2.6375,3.4383,3.4606,3.4706,3.482,3.4961,3.5552,3.5924,3.5827,3.5672,3.5626
2017-07-18,2.7398,3.4378,3.4776,3.5006,3.5123,3.5177,3.5796,3.6299,3.6155,3.5925,3.5851
2017-07-19,2.8638,3.442,3.4824,3.4946,3.5037,3.5102,3.5788,3.6349,3.6204,3.5974,3.5901
2017-07-20,2.9237,3.4071,3.457,3.4756,3.4902,3.5003,3.5703,3.6249,3.6084,3.5823,3.574
2017-07-21,2.8346,3.4047,3.4613,3.484,3.4976,3.5041,3.5757,3.6324,3.6162,3.5907,3.5829
2017-07-24,2.8429,3.406,3.4579,3.4793,3.4939,3.503,3.5786,3.6361,3.6165,3.5861,3.5769
2017-07-25,2.8976,3.3923,3.4608,3.4932,3.509,3.5155,3.5912,3.6498,3.6306,3.6008,3.592
2017-07-26,2.9318,3.3998,3.4742,3.5147,3.5329,3.5406,3.6115,3.6648,3.6487,3.6239,3.617
2017-07-27,2.8995,3.3889,3.4687,3.5139,3.5329,3.5405,3.6048,3.6523,3.6353,3.6093,3.6021
2017-07-28,2.8186,3.383,3.4592,3.509,3.5307,3.5408,3.6061,3.6523,3.6357,3.6103,3.6034
2017-07-31,2.6977,3.3974,3.4638,3.5078,3.5387,3.5628,3.626,3.6648,3.6513,3.6309,3.626
2017-08-01,2.7317,3.4127,3.4696,3.4906,3.5336,3.5799,3.6464,3.6823,3.6666,3.6432,3.6373
2017-08-02,2.7472,3.3963,3.4417,3.4706,3.5176,3.5703,3.6377,3.6723,3.6578,3.6362,3.6311
2017-08-03,2.6684,3.38,3.4388,3.4709,3.5182,3.5666,3.6344,3.6698,3.6544,3.6316,3.6262
2017-08-04,2.5112,3.3303,3.382,3.4666,3.5192,3.563,3.6274,3.6598,3.6477,3.6298,3.6262
2017-08-07,2.4204,3.3563,3.4192,3.4616,3.5272,3.5997,3.6695,3.6985,3.6855,3.6664,3.6626
2017-08-08,2.3432,3.3614,3.4288,3.4751,3.5423,3.6149,3.6755,3.6973,3.6844,3.6641,3.6538
2017-08-09,2.3456,3.3621,3.4361,3.4822,3.5555,3.6355,3.6876,3.701,3.6889,3.6697,3.66
2017-08-10,2.3483,3.3448,3.4184,3.47,3.5438,3.6232,3.6745,3.6872,3.6724,3.6492,3.6375
2017-08-11,2.3302,3.3413,3.3979,3.4728,3.5307,3.5849,3.6417,3.6647,3.6502,3.6276,3.6163
2017-08-14,2.3302,3.326,3.3805,3.4532,3.5131,3.5715,3.634,3.6596,3.6393,3.6081,3.5925
2017-08-15,2.3757,3.3403,3.4051,3.4632,3.5192,3.5725,3.6337,3.6595,3.6354,3.5984,3.5801
2017-08-16,2.3665,3.335,3.3955,3.4763,3.5343,3.5866,3.6529,3.6819,3.6566,3.6179,3.5988
2017-08-17,2.4779,3.3333,3.3951,3.4843,3.5413,3.5903,3.6527,3.6794,3.6529,3.6124,3.5926
2017-08-18,2.4345,3.3373,3.4034,3.487,3.5439,3.5929,3.6538,3.6793,3.6535,3.6142,3.5951
2017-08-21,2.4825,3.3364,3.4027,3.4927,3.5509,3.6011,3.6711,3.7018,3.6759,3.6368,3.6181
2017-08-22,2.5842,3.3352,3.4013,3.5006,3.5573,3.6035,3.6718,3.7018,3.6764,3.6383,3.6201
2017-08-23,2.4873,3.3355,3.4038,3.506,3.5553,3.5903,3.6596,3.6925,3.6684,3.6322,3.6152
2017-08-24,2.4053,3.3468,3.4242,3.5394,3.5842,3.6084,3.6729,3.7043,3.6795,3.6425,3.6252
2017-08-25,2.3432,3.361,3.4475,3.5607,3.5963,3.6107,3.6744,3.7092,3.6852,3.6494,3.6327
2017-08-28,2.3432,3.3605,3.4586,3.5876,3.629,3.6463,3.6972,3.7217,3.699,3.6656,3.6502
2017-08-29,2.6522,3.3609,3.4698,3.5873,3.6139,3.6222,3.6777,3.7091,3.684,3.6471,3.6303
2017-08-30,2.7981,3.3957,3.4832,3.5852,3.6126,3.6227,3.6801,3.7116,3.6856,3.6475,3.6303
2017-08-31,2.843,3.3883,3.4795,3.5797,3.6041,3.6124,3.6697,3.7016,3.6775,3.6424,3.6265
2017-09-01,2.7307,3.3909,3.4743,3.5761,3.606,3.6181,3.6746,3.7041,3.6819,3.6497,3.6353
2017-09-04,2.4586,3.3959,3.4803,3.5816,3.6112,3.6235,3.6818,3.7117,3.6901,3.659,3.6454
2017-09-05,2.4269,3.4214,3.4907,3.5843,3.6197,3.6403,3.7007,3.7286,3.7076,3.6773,3.6641
2017-09-06,2.4364,3.5062,3.559,3.5719,3.5992,3.6314,3.6882,3.7142,3.6949,3.6673,3.6554
2017-09-07,2.3983,3.4837,3.5296,3.542,3.571,3.6056,3.6633,3.689,3.6648,3.6303,3.6155
2017-09-08,2.3839,3.4625,3.5008,3.512,3.5432,3.5811,3.6453,3.6739,3.6497,3.6152,3.6005
2017-09-11,2.3943,3.4771,3.5107,3.5191,3.5511,3.5918,3.6577,3.6864,3.6628,3.6295,3.6156
2017-09-12,2.26,3.4832,3.5105,3.5161,3.5478,3.5895,3.657,3.6864,3.6635,3.6314,3.6181
2017-09-13,2.2751,3.4912,3.52,3.5264,3.5666,3.622,3.6726,3.6916,3.6728,3.6464,3.6356
2017-09-14,2.4915,3.4803,3.5144,3.523,3.5558,3.5968,3.6487,3.6689,3.645,3.6118,3.5982
2017-09-15,2.5036,3.4759,3.513,3.5217,3.5563,3.5995,3.65,3.6688,3.6449,3.6117,3.5982
2017-09-18,2.687,3.4695,3.5186,3.5334,3.5774,3.6289,3.6812,3.6986,3.6725,3.6364,3.622
2017-09-19,2.7987,3.4759,3.5323,3.5484,3.5796,3.6146,3.6712,3.6936,3.6669,3.6303,3.6158
2017-09-20,2.9261,3.4661,3.5462,3.5785,3.604,3.6235,3.6816,3.7059,3.6767,3.6366,3.6209
2017-09-21,2.9261,3.4715,3.5585,3.5931,3.6199,3.6399,3.6957,3.7184,3.6891,3.649,3.6334
2017-09-22,2.8501,3.4674,3.5477,3.5762,3.5981,3.6155,3.6721,3.696,3.67,3.6345,3.6209
2017-09-25,2.8501,3.4686,3.5399,3.5661,3.5852,3.6008,3.6622,3.6881,3.6568,3.6146,3.5985
2017-09-26,2.9516,3.4477,3.5253,3.5692,3.5965,3.6166,3.6677,3.6873,3.6627,3.6296,3.6172
2017-09-27,3.0535,3.4566,3.5371,3.5741,3.6012,3.6216,3.6703,3.6885,3.6656,3.6348,3.6235
2017-09-28,3.2568,3.4579,3.5403,3.5729,3.5928,3.6049,3.6524,3.684,3.6633,3.6276,3.6136
2017-09-29,3.1438,3.4585,3.5262,3.5514,3.5787,3.6044,3.6543,3.6843,3.6634,3.6275,3.6136
